的	白勹丶
慰	尸示寸心
履	尸行日夂
宛	宀夗
涮	氵尸巾刂
督	上小又目
衍	行氵
劣	小丿力
祈	礻斤
魄	白鬼
斧	八乂斤
淌	氵小冂口
簇	⺮方矢矢
沛	氵一巾
掠	扌亠口小
崎	山大丁口
菇	艹女十口
砌	石七刀
眯	目米
辱	辰寸
匠	匚斤
肘	月寸
淹	氵大日乚
洽	氵人一口
究	穴九
矢	矢
澈	氵亠月攵
椰	木耳阝
梢	木小月
障	阝立日十
霄	雨小月
揣	扌山而
槐	木鬼
粟	西米
唆	口厶八夂
拴	扌人王
吏	大口丶
堰	土匚日女
棺	木宀㠯
腥	月日生
胞	月勹巳
剖	立口刂
羹	羊灬羊大
剃	丷弓亻刂
寓	宀日冂厶
撩	扌大日小
扳	扌斤又
桔	木士口
妄	亡女
陌	阝一白
弧	弓瓜
撰	扌巳廿八
蛤	虫人一口
擒	扌人冂厶
哨	口小月
皂	白七
汞	工水
芭	艹巴
椒	木上小又
戎	戈大
肋	月力
煌	火白王
疤	疒巴
昧	日二小
柒	氵七木
旨	匕日
巳	巳
辜	十口辛
筐	⺮匚王
膊	月甫寸
遵	之丷酉寸
愧	忄鬼
拙	扌凵山
竿	⺮一十
甸	勹田
衷	亠中𧘇
脊	氵人月
憨	㇕耳攵心
捶	扌千艹二
苔	艹厶口
奸	女一十
舅	臼田力
恕	女口心
啼	口亠冖巾
睹	目者
疲	疒皮
褪	衤之艮
鞠	革勹米
彰	立日十彡
酬	酉⺍川
橘	木又八口
啪	口扌白
睛	目丰月
哆	口夕夕
窟	穴尸凵山
垢	土斤一口
愿	厂白小心
腮	月田心
枉	木王
笙	⺮生
沸	氵弓川
妓	女十又
猿	犭土口𧘇
漠	氵艹日大
撬	扌毛毛毛
巍	山禾女鬼
漾	氵羊丶水
擎	艹勹攵手
靶	革巴
俐	亻禾刂
胚	月不一
楷	木匕匕白
迭	之牛人
蹄	足亠冖巾
褐	衤日人乚
梭	木厶八夂
畜	亠幺田
宵	宀小月
榆	木人月刂
嚷	口亠甘𧘇
絮	女口絲
戊	戊
罕	冖八一十
叩	口冂
俯	亻广亻寸
瀑	氵日八水
肇	户攵彐二
暇	日㇕㇕又
睬	目爪木
郊	亠八乂阝
璧	尸口王丶
捎	扌小月
嘀	口亠十口
犁	禾刂牛
怔	忄一止
焚	木木火
灼	火勹丶
孽	艹丿辛子
匙	日一止匕
嚎	口亠冖豕
摧	扌山隹
械	木戈艹
乞	矢乙
卯	氏丿冂
喧	口宀二日
瓢	西示瓜
裳	小冖亠𧘇
竭	立日人乚
妨	女方
玻	王皮
擅	扌亠日一
烹	亠口了灬
卉	十艹
括	扌舌
檐	木⺈八言
尸	尸
椎	木隹
恬	忄舌
檀	木亠日一
坯	土不一
葡	艹勹甫
伙	亻火
拘	扌勹口
躁	足口口木
囚	因人
匣	匚甲
凳	癶一䒑几
隙	阝小日小
伶	亻人之
拭	扌弋工
墅	甲二丨土
碾	石尸艹展
榨	木穴矢卜
黯	四二立日
苞	艹勹巳
戚	戊上小
倘	亻小冂口
怯	忄土厶
礁	石隹灬
瞻	目⺈八言
躬	身弓
脖	月十冖子
襟	衤木木示
尉	尸示寸
亥	亠乡人
肢	月十又
悄	忄小月
厘	厂甲二
憎	忄丷四日
糙	米之牛口
盔	大火皿
睦	目土八土
炕	火亠几
荔	艹力力力
奢	大者
尬	尤人川
趾	足止
悼	忄卜日十
憾	忄戊口心
稚	禾隹
褒	亠亻木𧘇
烘	火廿八
嘻	口士䒑口
熄	火自心
薯	艹四者
蕉	艹隹灬
泪	氵目
拗	扌幺力
毯	毛火火
莽	艹大丶艹
勉	⺈口儿力
亢	亠几
涌	氵又用
妒	女户
暑	日者
疫	疒殳
歉	䒑彐八欠
樟	木立日十
豁	宀丰人口
窖	穴牛口
脉	月丶水
启	户口
扭	扌㇕十
胰	月大弓
帘	穴巾
隅	阝日冂厶
岔	八刀山
弛	弓也
秘	禾心丿
撼	扌戊口心
瘟	疒日皿
歧	止十又
椿	木春
确	石⺈用
价	亻人川
悍	忄日一十
啤	口鬼十
壬	丿士
叛	半斤又
捌	扌口力刂
勘	其乚力
啄	口豕
倡	亻日日
肛	月工
蔽	艹水冂攵
糯	米雨而
茫	艹氵亡
凰	几白王
溺	氵弓弓冫
硝	石小月
囤	因七凵
吭	口亠几
靡	广木木非
跺	足几木
扼	扌厂巳
吱	口十又
圃	因甫
瘸	疒力人人
琢	王豕
酉	酉
棗	木冂木冂
蚌	虫丰
恍	忄小尤
糠	米广彐氵
渺	氵目小丿
祀	礻巳
琅	王丶艮
苛	艹丁口
唬	口虎
夭	丿大
橡	木⺈口豕
茸	艹耳
倔	亻尸凵山
丰	丰
耙	三小巴
跋	足大又丶
踱	足广廿又
恢	忄大火
舵	舟宀匕
璃	王亠冂厶
懈	忄⺈刀牛
宦	宀臣
漱	氵木口欠
庶	广廿灬
挎	扌大一了
茉	艹一木
匾	匚户冂艹
筑	⺮工凡
痹	疒田一川
恃	忄土寸
舀	爪臼
搔	扌又丶虫
梧	木工㇕口
屹	山矢乙
灸	⺈丶火
蹈	足爪臼
牡	牛土
秧	禾冂大
狸	犭甲二
沼	氵刀口
夯	大力
炬	火匚㇕
逞	之口王
簧	⺮廿由八
窘	穴尹口
赦	土川八攵
溯	氵䒑凵月
宙	宀由
斟	其乚冫十
柑	木甘
匿	匚艹大口
剔	日勹彡刂
眷	半目
癸	癶一大
嘲	口十十月
噩	王口口口
筷	⺮忄㇕大
侄	亻至
滔	氵爪臼
丐	一卜乚
戌	戊一
疹	疒人彡
炊	火欠
涕	氵丷弓亻
摹	艹日大手
羚	羊人之
渤	氵十子力
墟	土虎业
柿	木亠巾
噪	口口口木
膨	月士䒑彡
琉	王亠厶川
抒	扌又㇕丨
酌	酉勹丶
殖	一夕十且
眶	目匚王
稼	禾宀豕
粹	米亠人十
褂	衤土土卜
廓	广亠子阝
豚	月豕
犀	尸水牛
垛	土几木
擂	扌雨田
檬	木艹一豕
咕	口十口
嘶	口其斤
吮	口厶儿
厂	厂
芋	艹一寸
萎	艹禾女
嗡	口八习习
吠	口大丶
篷	⺮之夂丰
聆	耳人之
碌	石彐水
怠	厶口心
杠	木工
砰	石丁䒑
曙	日四者
稽	禾尤匕日
偎	亻田展
敞	小冂口攵
徙	行止止
拇	扌母
兢	十口口儿
峨	山手戈
姊	女丿乚亻
愉	忄人月刂
衙	行工㇕口
鄙	口十口阝
澎	氵士䒑彡
煽	火户习习
惶	忄白王
酣	酉甘
庇	广匕匕
芥	艹人川
蝗	虫白王
床	广木
陋	阝一人乚
壤	土亠甘𧘇
愕	忄口一了
唧	口艮冂
慨	忄艮七儿
乒	丘丿
朦	月艹一豕
粱	氵刀八米
征	行一止
柬	木四
秩	禾牛人
朽	木了
蛛	虫牛小
啡	口非
晦	日矢母
嫉	女疒矢
广	广
幌	巾日小尤
臼	臼
怖	忄大巾
灶	火土
宁	宀丁
哺	口甫
婿	女㇕止月
挽	扌⺈口儿
歹	一夕
矗	十且十且
叨	口刀
晰	日木斤
揩	扌匕匕白
酪	酉夂口
瑰	王鬼
蔗	艹广廿灬
嗓	口又又木
膛	月小口土
汛	氵乙十
剿	巛日木刂
蔬	艹㇕厶川
腋	月亠夂丶
吆	口幺
拄	扌丶王
吝	文口
皿	皿
徊	行因口
嗽	口木口欠
悖	忄十冖子
耘	三小二厶
榴	木氏刀田
伺	亻㇆一口
胜	月生
筏	⺮亻戈
辟	尸口辛
姥	女者匕
坷	土丁口
仆	亻卜
脯	月甫
痢	疒禾刂
汰	氵大丶
峭	山小月
僚	亻大日小
忿	八刀心
孵	氏丿爪子
紊	文絲
捺	扌大示
帷	巾隹
寞	宀艹日大
畸	田大丁口
箕	⺮其
匆	勹彡丶
渲	氵宀二日
耽	其冖儿
猩	犭日生
舶	舟白
殃	一夕冂大
遏	之日人乚
匕	匕
隘	阝䒑八皿
泌	氵心丿
俘	亻爪子
晌	日自口
睫	目一彐止
捍	扌日一十
蝠	虫一口田
膀	月亠冖方
姻	女因大
窒	穴至
熏	千四二灬
氓	亡巳七
忱	忄冖儿
雇	户隹
媳	女自心
荐	艹大丨子
埂	土一日乂
僻	亻尸口辛
瓤	亠口𧘇瓜
拯	扌㇕水一
奠	丷酉大
翩	户冂习习
祟	凵山示
殉	一夕勹日
跤	足亠八乂
牲	牛生
菩	艹立口
佣	亻用
喳	口木日一
蘑	艹广木石
跛	足皮
盹	目七凵
哮	口者子
乓	丘丶
狡	犭亠八乂
蹋	足日习习
篡	⺮目大厶
竣	立厶八夂
韭	非一
肪	月方
秸	禾士口
崛	山尸凵山
庵	广大日乚
隧	阝之丷豕
蜈	虫口一大
惰	忄大工月
蚤	又丶虫
苹	艹丁䒑
藐	艹豸白儿
酵	酉者子
匈	勹乂凵
唾	口千艹二
瑙	王巛鬼乂
蛀	虫丶王
适	之舌
慷	忄广彐氵
寥	宀习人彡
蔑	艹四戊丶
迄	之矢乙
臊	月口口木
懦	忄雨而
羔	羊灬
肴	乂大月
湃	氵手一丰
疚	疒⺈丶
窿	穴阝一生
漓	氵亠冂厶
迂	之一寸
氛	气八刀
垃	土立
佃	亻田
腊	月廿日
沮	氵且
并	䒑艹
懊	忄自米大
萄	艹勹牛山
达	之大
唇	辰口
况	冫口儿
冗	冖几
侮	亻矢母
悴	忄亠人十
梆	木丰阝
蟆	虫艹日大
溉	氵艮七儿
嘹	口大日小
蟀	虫亠氵艹
惕	忄日勹彡
惦	忄广卜口
蜓	虫廴丿士
榔	木丶艮阝
蚓	虫弓丨
葫	艹十口月
譬	尸口辛言
豺	豸寸丿
柜	木匚㇕
帚	彐冖巾
茁	艹凵山
咨	冫欠口
淀	氵宀一止
吩	口八刀
蚪	虫冫十
褥	衤辰寸
菠	艹氵皮
徘	行非
蜒	虫廴丿止
蜡	虫廿日
憔	忄隹灬
雹	雨勹巳
橄	艹㇕耳攵
婪	木木女
疙	疒矢乙
侈	亻夕夕
蝴	虫十口月
峰	山夂丰
呻	日申
咄	口凵山
蜘	虫矢口
唁	口言
棱	木土八夂
圾	土㇆人
咐	口亻寸
甥	生田力
霹	雨尸口辛
蚣	虫八厶
霎	雨立女
簸	⺮其皮
惋	忄宀夗
蚯	虫丘
蠕	虫雨而
瘩	疒艹一口
迢	之刀口
胳	月夂口
猖	犭日日
蜻	虫丰月
猾	犭骨
冲	冫中
痊	疒人王
迹	之亠川八
儿	儿
玷	王卜口
栖	木西
凭	亻丿士几
韵	立日勹冫
踊	足又用
叶	口十
蹂	足又亻木
袱	衤亻大丶
豌	一口宀夗
蝌	虫禾冫十
淆	氵乂大月
酗	酉乂凵
吁	口一寸
螃	虫亠冖方
蟋	虫釆心
亏	一了
划	戈刂
蝙	虫户冂艹
坏	土不
够	勹口夕夕
圣	又土
弃	亠厶艹
极	木㇆人
葱	艹勹丶心
猫	犭艹田
猪	犭者
册	冂冂一
机	木几
隶	彐氵
垒	厶厶厶土
号	口了
扑	扌卜
赶	走一十
窑	穴牛山
听	口斤
柠	木宀丁
猬	犭田月
猎	犭廿日
凄	冫一彐女
晋	一业日
痴	疒矢口
叙	人禾又
离	亠乂冂厶
滚	氵亠厶𧘇
屉	尸廿乚
无	一尤
与	一乚一
样	木羊
国	因王丶
吨	口七凵
户	户
巩	工凡
却	土厶冂
担	扌日一
撑	扌小口手
携	扌隹㇆丿
抬	扌厶口
构	木勹厶
医	匚矢
蝎	虫日人乚
咏	口丶水
踪	足宀示
叹	口又
网	冂乂乂
冈	冂乂
岭	山人之
复	矢日夂
笋	⺮尹
众	人人人
脚	月土厶冂
胆	月日一
庄	广土
凉	冫亠口小
决	冫㇕大
恒	忄二日
潜	氵夫夫日
汹	氵乂凵
袜	衤一木
宫	宀口口
异	巳艹
栅	木冂冂一
吕	口口
秆	禾一十
删	冂冂一刂
胶	月亠八乂
泞	氵宀丁
扰	扌尤
芜	艹一尤
芦	艹户
碱	石戊一口
奋	大田
邮	由阝
毁	臼工殳
体	亻木一
优	亻尤
犹	犭尤
肮	月亠几
凑	冫春一大
痒	疒羊
烛	火虫
怜	忄人之
惊	忄亠口小
羡	羊冫欠
洁	氵士口
垦	艮土
篱	⺮亠冂厶
灯	火丁
橱	木厂䒑寸
减	冫戊一口
耻	耳止
厨	厂一䒑寸
凛	冫亠口示
厦	厂一自夂
亲	立木
届	尸由
厢	厂木目
忧	忄尤
禀	亠因口示
叠	又又冖且
开	一艹
录	彐水
献	十冂大丶
园	因二儿
杀	乂木
寻	彐寸
邓	又阝
吓	口一卜
触	⺈用虫
权	木又
杂	九木
丽	一冂冂丶
币	丿巾
仅	亻又
沟	氵勹厶
灵	彐火
茧	艹虫
怀	忄不
积	禾口八
敌	舌攵
块	土㇕大
备	夂田
关	䒑大
队	阝人
宪	宀牛儿
現	王見
个	人丨
说	言丷口儿
为	丷㇆丶
没	氵殳
这	之文
对	又寸
发	乚丿又丶
两	一冂人人
項	工頁
专	二乚丶
来	二水
动	二厶力
長	長
联	耳䒑大
帮	丰阝巾
热	扌丸灬
拨	扌乚又丶
带	艹冖巾
节	艹冂
标	木示
橫	木廿由八
龍	龍
頁	頁
顾	厂巳頁
車	車
区	匚乂
暫	車斤日
軌	車九
軟	車欠
点	卜口灬
旧	丨日
齒	齒
別	口力刂
員	口貝
嗎	口馬
时	日寸
业	业
当	小彐
电	日乚
贱	貝戈
敗	貝攵
內	冂人
販	貝斤又
見	見
賠	貝立口
县	且厶
税	禾丷口儿
气	气
传	亻二乚丶
順	川頁
們	亻門
伪	亻丷㇆丶
会	人二厶
領	人之頁
从	人人
鎮	金十且八
須	彡頁
钱	金戈
钻	金卜口
钢	金冂乂
铁	金牛人
脹	月長
膩	月弋二貝
独	犭虫
肿	月中
风	几乂
脱	月丷口儿
魚	魚
条	夂木
乐	氏小
争	⺈彐
鳥	鳥
讲	言二川
让	言上
調	言冂土口
齐	文川
訴	言斤丶
設	言殳
該	言亠乡人
变	亠刂八又
装	丬士亠𧘇
聞	門耳
閉	門寸丿
問	門口
間	門日
門	門
将	丬夕寸
应	广⺍一
疗	疒了
废	广乚又丶
类	米大
炼	火七㇆八
总	丷口心
单	丷日十
粮	米丶艮
数	米女攵
洒	氵西
滤	氵虎心
測	氵貝刂
学	⺍冖子
汉	氵又
泼	氵乚又丶
宽	宀艹見
軍	冖車
补	衤卜
审	宀申
实	宀冫大
馬	馬
层	尸二厶
頗	皮頁
观	又見
难	又隹
验	馬人二⺍
买	㇕冫大
騙	馬户冂艹
張	弓長
阳	阝日
費	弓川貝
办	力八
阴	阝月
习	习
弹	弓丷日十
随	阝之大月
紅	絲工
续	絲十冫大
純	絲七凵
細	絲田
組	絲且
統	絲亠厶儿
断	米乚斤
編	絲户冂艹
经	絲㇕丶工
蚕	一大虫
頂	丁頁
鵡	一弋止鳥
严	一业丿
亞	一业
惡	一业心
画	一田凵
残	一夕戈
歼	一夕千
灭	一火
迈	之一力
坛	土二厶
墙	土十因口
盐	土卜皿
坝	土貝
进	之二川
規	夫見
赵	走乂
頑	二儿頁
远	之二儿
趋	走⺈彐
坟	土文
颊	二火頁
夹	二火
壺	士冖业
壳	士冖几
声	士尸
场	土㇆彡
运	之二厶
寿	丰寸
环	王不
职	耳口八
責	丰貝
静	丰月⺈彐
艳	丰⺈巴
聪	耳丷口心
鬓	長彡丘八
瑪	王馬
聂	耳又又
抚	扌一尤
挟	扌二火
摄	扌耳又又
捞	扌艹冖力
攏	扌龍
拣	扌七㇆八
抠	扌匚乂
損	扌口貝
挡	扌小彐
摆	扌四土厶
拥	扌用
捡	扌人二⺍
抡	扌人匕
抢	扌人巳
摇	扌爪牛山
垫	扌丸土
挚	扌丸手
执	扌丸
抛	扌九力
换	扌⺈冂大
搀	扌⺈儿冫
挣	扌⺈彐
挤	扌文川
过	之寸
扩	扌广
擱	扌門夂口
掷	扌䒑大阝
搂	扌米女
搅	扌⺍冖見
拧	扌宀丁
揮	扌冖車
护	扌户
扫	扌彐
摊	扌又隹
扬	扌㇆彡
报	扌冂又
掺	扌厶大彡
拟	扌厶人
苇	艹工㇆
协	十力八
載	土車戈
蓮	艹之車
蓝	艹刂⺮皿
黄	廿由八
顛	十且八頁
获	艹犭大丶
藹	艹言人乚
蒋	艹丬夕寸
丧	十丷展
荡	艹氵㇆彡
莹	艹冖王丶
荣	艹冖木
葷	艹冖車
萤	艹冖虫
营	艹冖口口
荧	艹冖火
劳	艹冖力
茎	艹㇕丶工
萧	艹彐川八
卖	十㇕冫大
艺	艹乙
苏	艹力八
荫	艹阝月
萨	艹阝立丿
蕴	艹絲日皿
药	艹絲勹丶
飄	西示風
梦	木木夕
雳	雨厂力
栋	木七小
栈	木戈
枢	木匚乂
档	木小彐
賈	西貝
枣	木冂冫
桥	木丿大川
霉	雨矢母
检	木人二⺍
枪	木人巳
楓	木風
賴	木口⺈貝
术	木丶
酿	酉丶艮
桩	木广土
楼	木米女
树	木又寸
椭	木阝大月
杨	木㇆彡
厅	厂丁
厉	厂一力
压	厂土丶
砖	石二乚丶
夺	大寸
碩	石頁
厌	厂大丶
还	之不
碍	石日一寸
厕	厂貝刂
硯	石見
壟	龍土
襲	龍亠𧘇
态	大丶心
矿	石广
牵	大冖牛
碼	石馬
历	厂力
础	石凵山
軒	車一十
辆	車一人人
貳	弋二貝
转	車二乚丶
連	之車
轰	車又又
軋	車乚
輔	車甫
尧	戈尤
翘	戈尤习习
卧	臣卜
輯	車口耳
軸	車由
东	七小
盏	戈皿
轿	車丿大川
輸	車人月刂
殴	匚乂殳
轮	車人匕
鴉	牙鳥
較	車亠八乂
轍	車亠月攵
轄	車宀丰口
轻	車㇕丶工
輾	車尸艹展
頓	七凵頁
战	卜口戈
蝇	虫口日乚
蜗	虫口冂人
卤	卜因乂
頻	止小頁
虛	虎业
貞	卜貝
齡	齒人之
蜕	虫丷口儿
蝉	虫丷日十
虑	虎心
颅	卜尸頁
卢	卜尸
螞	虫馬
虏	虎力
吴	口一大
啞	口一业
貴	中一貝
围	因工㇆
团	因寸丿
喷	口十艹貝
躪	足艹門隹
嚨	口龍
跷	足戈尤
践	足戈
呕	口匚乂
虽	口虫
圓	因口貝
骂	口口馬
啰	口四夕
跃	足丿大
响	口自口
哗	口亻匕十
呛	口人匕
叽	口几
鵑	口月鳥
唤	口⺈冂大
图	因夂冫
鳴	口鳥
嘱	口尸冂厶
啸	口彐川八
喲	口絲勹丶
題	日一止頁
师	刂一巾
畴	田丰寸
顆	日木頁
晒	日西
輝	小尤冖車
輩	非車
晓	日戈尤
鴨	甲鳥
显	日业
帅	刂巾
临	刂⺮日
监	刂⺮皿
览	刂⺮見
鉴	刂⺮金
尘	小土
旷	日广
凿	业半凵
尝	小冖二厶
暉	日冖車
賞	小冖口貝
归	刂彐
贤	刂又貝
肾	刂又月
竖	刂又立
紧	刂又絲
畅	申㇆彡
賦	貝一弋止
屿	山一乚一
峡	山二火
罢	四土厶
帳	巾長
賬	貝長
財	貝寸丿
瞒	目艹人人
巔	山十八頁
赎	貝十冫大
賄	貝大月
鴦	冂大鳥
賊	貝戈大
岖	山匚乂
嶄	山車斤
貼	貝卜口
帜	巾口八
刚	冂乂刂
賜	貝日勹彡
嬰	貝貝女
貝	貝
賭	貝者
則	貝刂
賂	貝夂口
岁	山夕
睁	目⺈彐
购	貝勹厶
罰	四言刂
赃	貝广土
贈	貝丷四日
賺	貝䒑刂八
贮	貝宀一
瞩	目尸冂厶
凯	山己几
岂	山己
悬	且厶心
丢	丿土厶
筹	⺮丰寸
迁	之千
籠	⺮龍
乔	丿大川
毡	毛卜口
乱	舌乚
篮	⺮刂⺮皿
笔	⺮毛
签	⺮人二⺍
秃	禾几
颓	禾几頁
称	禾⺈小
贊	牛儿儿貝
选	之牛儿
稳	禾⺈彐心
鵝	手戈鳥
辞	舌辛
簡	⺮門日
篓	⺮米女
氢	气㇕丶工
箫	⺮彐川八
俩	亻一人人
粤	鬼米了
侠	亻二火
伟	亻工㇆
債	亻丰貝
侥	亻戈尤
貸	亻弋貝
輿	臼車八
躯	身匚乂
偵	亻卜貝
侣	亻口口
側	亻貝刂
侨	亻丿大川
賃	亻丿士貝
伤	亻矢力
俭	亻人二⺍
伦	亻人匕
华	亻匕十
傾	亻匕頁
貨	亻匕貝
儲	亻言者
奥	自米大
亿	亻乙
剑	人二⺍刂
敛	人二⺍攵
餌	食耳
仓	人巳
馍	食艹日大
刹	乂木刂
饶	食戈尤
彻	行七刀
銜	行金
馈	食中一貝
餓	食手戈
飾	食矢巾
丛	人人一
耸	人人耳
爷	八乂冂
飯	食斤又
餒	食爪女
飢	食几
馋	食⺈儿冫
餡	食⺈臼
飲	食欠
仑	人匕
餾	食氏刀田
飽	食勹巳
貪	人丶㇕貝
伞	人䒑丨
餅	食䒑艹
邻	人之阝
館	食宀㠯
蝕	食虫
飼	食㇆一口
頒	八刀頁
创	人巳刂
貧	八刀貝
頌	八厶頁
釘	金丁
銬	金者了
铸	金丰寸
鉗	金甘
針	金十
錯	金廿日
质	斤十貝
鋪	金甫
鏈	金之車
钟	金中
铝	金口口
锅	金口冂人
鎖	金小貝
鈔	金小丿
銷	金小月
錫	金日勹彡
铛	金小彐
銅	金冂一口
盘	舟皿
鈉	金冂人
舰	舟見
鋤	金且力
鍬	金禾火
锈	金禾㇆丿
鍛	金亻三殳
錐	金隹
錦	金白巾
鈴	金人之
舱	舟人巳
鉛	金几口
钥	金月
鋒	金夂丰
銘	金夕口
欽	金欠
釣	金勹丶
鈞	金勹冫
钩	金勹厶
鋅	金辛
鏡	金立日儿
铲	金立丿
鎊	金亠冖方
鍍	金广廿又
鐮	金广刂八
锐	金丷口儿
爱	爪冖大又
释	釆又工
鋸	金尸十口
銀	金艮
錳	金子皿
鍵	金廴彐二
肤	月二人
狭	犭二火
朧	月龍
狽	犭貝
脸	月人二⺍
鵬	月月鳥
狰	犭⺈彐
獄	犭言大丶
脐	月文川
脑	月亠乂凵
脏	月广土
騰	月半馬
狞	犭宀丁
脓	月冖𧘇
胁	月力八
鰭	魚者匕日
頃	匕頁
处	夂卜
鯉	魚甲二
尔	⺈小
魯	魚日
龟	⺈日乚
島	鳥山
負	⺈貝
穎	匕禾頁
毕	匕匕十
鮑	魚勹巳
贸	氏丶刀貝
鮮	魚羊
鱗	魚米夕㐄
鴕	鳥宀匕
雏	⺈彐隹
皱	⺈彐皮
鯽	魚艮冂
务	夂力
鴛	夗鳥
匀	勹冫
烏	烏
訂	言丁
評	言丁䒑
詩	言土寸
諸	言者
誣	言工人人
語	言工㇕口
讳	言工㇆
請	言丰月
討	言寸
計	言十
謀	言甘木
諜	言廿乚木
諾	言艹大口
謊	言艹亡川
读	言十冫大
譚	言西日十
斋	文而
試	言弋工
誡	言戈艹
訝	言牙
誠	言戊㇆
誤	言口一大
顫	亠因一頁
识	言口八
贏	亡口貝凡
诽	言非
刘	文刂
課	言日木
亩	亠田
蛮	亠刂八虫
謂	言田月
弯	亠刂八弓
許	言矢十
話	言舌
颜	立丿彡頁
誘	言禾㇆丿
誨	言矢母
訓	言川
誰	言隹
剂	文川刂
认	言人
診	言人彡
论	言人匕
义	丶乂
谣	言爪牛山
讥	言几
諷	言風
詭	言⺈厂巳
詢	言勹日
諧	言匕匕白
諒	言亠口小
諺	言立丿彡
议	言丶乂
辯	辛言辛
謗	言亠冖方
訪	言方
詳	言羊
产	立丿
談	言火火
謎	言之米
謙	言䒑刂八
譴	言之一㠯
誼	言宀且
译	言又工
訣	言㇕大
誦	言又用
詞	言㇆一口
訊	言乙十
誕	言廴丿止
記	言己
辮	辛絲辛
閨	門土土
馮	冫馬
头	冫大
庆	广大
庫	广車
龐	广龍
状	丬大丶
冻	冫七小
壮	丬士
閘	門甲
閏	門王
閑	門木
閩	門虫
闖	門馬
閥	門亻戈
鹰	疒亻隹鳥
瘪	疒自人匕
閃	門人
疮	疒人巳
瘋	疒風
桨	丬夕木
奖	丬夕大
浆	丬夕水
資	冫欠貝
閻	門⺈臼
癬	疒魚羊
净	冫⺈彐
闹	門亠巾
阅	門丷口儿
阐	門丷日十
闊	門氵舌
庐	广户
悶	門心
瘫	疒又隹
癮	疒阝彐心
妆	丬女
兰	䒑二
誊	半言
憤	忄十艹貝
懶	忄木⺈貝
娄	米女
煩	火頁
郑	䒑大阝
烧	火戈尤
慚	忄車斤
兑	丷口儿
兽	丷田一口
灿	火山
惧	忄且八
养	羊川
烁	火氏小
焕	火⺈冂大
恼	忄亠乂凵
憫	忄門文
悦	忄丷口儿
忆	忄乙
递	之丷弓亻
惨	忄厶大彡
慣	忄母貝
兹	䒑幺幺
举	⺍一八工
兴	⺍一八
誉	⺍一八言
洼	氵土土
鴻	氵工鳥
涛	氵丰寸
满	氵艹人人
滞	氵艹冖巾
潇	氵艹川八
沥	氵厂力
浇	氵戈尤
浅	氵戈
漸	氵車斤
汇	氵匚
浊	氵虫
涡	氵口冂人
湿	氵日业
温	氵日皿
溅	氵貝戈
渊	氵川米
沦	氵人匕
涤	氵夂木
涣	氵⺈冂大
漁	氵魚
潤	氵門王
瀾	氵門木四
澗	氵門日
渾	氵冖車
觉	⺍冖見
沪	氵户
滨	氵宀丘八
浓	氵冖𧘇
泽	氵又工
滩	氵又隹
漲	氵弓長
汤	氵㇆彡
涩	氵刀丶止
烫	氵㇆彡火
渗	氵厶大彡
写	冖一乚一
窍	穴工了
窥	穴二人見
违	之工㇆
祷	礻丰寸
宝	宀王丶
賽	宀甘八貝
寵	宀龍
窃	穴七刀
遺	之中一貝
祸	礻口冂人
視	礻見
袄	衤丿大
鶴	冖隹鳥
穷	穴力
遥	之爪牛山
宾	宀丘八
額	宀夂口頁
农	冖𧘇
礼	礻乚
褲	衤广車
禅	礻丷日十
迟	之尸丶
逊	之子小
边	之力
辽	之了
颈	㇕丶工頁
劲	㇕丶工力
驟	馬耳又豕
剧	尸十口刂
騎	馬大丁口
馱	馬大
戏	又戈
驱	馬匚乂
駛	馬口乂
剥	彐水刂
騾	馬田絲
骄	馬丿大川
属	尸丿冂厶
馴	馬川
肃	彐川八
駁	馬乂乂
駒	馬勹口
駱	馬夂口
欢	又欠
鸡	又鳥
駐	馬丶王
昼	尸丶日一
尽	尸丶冫
駭	馬亠乡人
屡	尸米女
驴	馬户
駝	馬宀匕
恳	艮心
預	又㇕丨頁
艰	又艮
馳	馬也
劝	又力
駿	馬厶八夂
卫	冂一
际	阝示
陕	阝二火
陆	阝二山
陣	阝車
陈	阝七小
賀	力口貝
駕	力口馬
孙	子小
坠	阝人土
阶	阝人川
弥	弓⺈小
隐	阝⺈彐心
飞	乙冫
导	巳寸
結	絲士口
緒	絲者
纬	絲工㇆
绩	絲丰貝
綁	絲丰阝
縛	絲甫寸
叁	厶大三
緬	絲石卜丨
参	厶大彡
绕	絲戈尤
线	絲戈
练	絲七㇆八
綽	絲卜日十
娱	女口一大
緝	絲口耳
绳	絲口日乚
织	絲口八
絹	絲口月
紗	絲小丿
綢	絲冂土口
纲	絲冂乂
納	絲冂人
纤	絲千
媽	女馬
绣	絲禾㇆丿
緞	絲亻三殳
維	絲隹
綿	絲白巾
缴	絲白方攵
給	絲人一口
绘	絲人二厶
纵	絲人人
紛	絲八刀
緩	絲爪大又
绷	絲月月
紙	絲氏
絡	絲夂口
絢	絲勹日
約	絲勹丶
終	絲夂冫
绝	絲⺈巴
紋	絲文
紡	絲方
缠	石广甲二
絆	絲半
继	絲米乚
綜	絲宀示
綻	絲宀一止
婶	女宀申
縮	絲宀一白
縫	絲之夂丰
妇	女彐
紐	絲㇕十
绿	絲彐水
紹	絲刀口
貫	母貝
級	絲㇆人
紉	絲刀丶
紀	絲己
丝	絲絲一
緣	絲彑豕
糾	絲凵
乡	乡
貢	工貝
韧	工㇆刀丶
击	二山
