的	白勹丶
佤	亻瓦
鼾	自田一十
鎩	金乂木殳
凊	冫丰月
猷	丷酉犬
閎	門大厶
閿	門爪冖又
卩	卩
縭	絲亠冂厶
螚	厶月匕虫
萁	艹其
葩	艹白巴
蛐	虫日刂
勖	日目力
岜	山巴
笪	⺮日一
舐	舌氏
佶	亻士口
倨	亻尸十口
餒	食爪女
鳧	鳥几
詿	言土土
溉	氵艮七儿
赭	土川八者
檠	艹勹攵木
桅	木𠂊厂巳
眥	止匕目
訾	止匕言
嘹	口大日小
嚀	口宀皿丁
犇	牛牛牛
伝	亻二厶
鱘	魚彐口寸
諟	言日一止
庠	广羊
慳	忄臣又土
慟	忄千二力
葙	艹木目
杈	木又丶
砧	石卜口
蛉	虫人之
蟀	虫亠氵艹
咭	口士口
嚙	口齒
飫	食丿大
鈰	金亠巾
惕	忄日勹彡
惘	忄冂䒑亡
惦	忄广卜口
潦	氵大日小
窠	穴日木
裨	衤鬼十
迨	之厶口
矸	石一十
贗	厂亻鳥貝
蜓	虫廴丿士
嘵	口土土尤
唚	口彐冖又
餼	食气米
褻	亠土丸𧘇
袞	亠八口𧘇
懍	忄亠口禾
褔	衤一口田
蚩	凵一虫
櫱	凵丿辛木
殯	一夕小貝
耒	三小
芄	艹丸
榷	木冖隹
奄	大日乚
碚	石立口
喑	口立日
鋨	金手戈
繇	爪牛丿絲
裾	衤尸十口
窈	穴幺力
豉	一口十又
箌	⺮至刂
讜	言小二灬
劾	亠乡人力
憧	忄立甲二
裑	衤身
裼	衤日勹彡
孿	言絲絲子
嫠	二小厂女
琇	王禾㇆丿
荏	艹亻丿士
蘢	艹龍
杪	木小丿
榔	木丶艮阝
隹	隹
餳	食日勹彡
鉺	金耳
鎌	金䒑刂八
旆	方𠂉一巾
癇	疒門月
燧	火之丷豕
遑	之白王
橐	一中石木
圪	土𠂉乙
嗇	土人圍口
駢	馬䒑艹
藪	艹數女攵
芃	艹凡
槭	木戊上小
棰	艹千艹二
噥	口日刂辰
嗥	口白大十
峴	山見
岣	山勹口
佉	亻土厶
魈	鬼小月
頎	斤頁
鏌	金艹日大
颼	風臼丨又
詵	言牛儿
諢	言冖車
覚	⺍冖見
瀬	氵木口頁
珥	王耳
駟	馬四
茤	艹夕夕
砭	石丿之
碓	石隹
蟑	虫立日十
蚓	虫弓丨
嗵	口之又用
嵴	山氵人月
憩	舌自心
俁	亻口乚大
臚	月虎田皿
昝	夂卜日
隗	阝鬼
繾	絲之一㠯
紉	絲刀丶
壊	土十亠𧘇
琚	王尸十口
葫	艹十口月
鞣	革又亻木
顴	艹口隹頁
蕕	艹犭丷酉
醴	酉日口䒑
饜	厂日犬食
齠	齒刀口
顒	日冂厶頁
嘗	小冖匕日
嵛	山人月刂
牯	牛十口
簟	⺮西日十
笮	⺮𠂉卜
囪	鬼彡丶
儈	亻人四日
鷂	爪牛山鳥
譲	言亠甘𧘇
麝	鹿身寸
沌	氵七凵
勰	力力田心
婀	女阝丁口
縞	絲亠冂口
瑁	王日目
綦	其絲
齷	齒尸至
喋	口廿乚木
躋	足亠氏川
瓴	人之瓦
毖	匕匕心丿
悽	忄一彐女
愫	忄丰絲
悚	忄木口
搴	宀甘八手
朶	㇆丿木
増	土丷田日
菋	艹口二小
驀	艹日大馬
醪	酉习人彡
囀	口車車寸
趿	足㇆人
蹌	足人户口
嗍	口䒑凵月
杲	日木
暘	日日勹彡
骷	骨十口
爨	臼冂大火
羸	亡口羊凡
誶	言亠人十
廄	广艮殳
瀲	氵人人攵
攫	扌目隹又
茼	艹冂一口
齜	齒止匕
圜	圍四口𧘇
秣	禾一木
僭	亻七儿日
囟	鬼乂
鑭	金門木四
鰳	魚革力
鰨	魚日习习
慊	忄䒑刂八
媯	女丷㇆灬
鞀	革刀口
樅	木行人止
団	圍寸
罌	貝貝牛山
儔	亻士口寸
羶	羊亠日一
汨	氵日
閼	門方人冫
閽	門氏日
閡	門亠乡人
譬	尸口辛言
縹	絲西示
摒	扌尸䒑艹
齬	齒工㇕口
嘧	口宀丿山
嵬	山鬼
瞑	目冖亠八
穡	禾土圍口
氪	气十口儿
笳	⺮力口
魃	鬼大又丶
佸	亻舌
艉	舟尸毛
穌	魚禾
浯	氵工㇕口
溱	氵春禾
阡	阝千
璩	王虎豕
醮	酉隹灬
硤	石大人人
蠊	虫广刂八
圉	圍土半
嚓	口宀夗示
纍	田田田絲
賙	貝周土口
豺	豸寸丿
獐	犭立日十
旄	方𠂉毛
広	广厶
糝	米厶人彡
泖	氵氏丿卩
溏	氵广彐口
裉	衤艮
戸	户
琺	王氵土厶
芟	艹殳
棖	木長
柜	木匚㇕
蚨	虫夫
蟶	虫耳口王
俎	人人且
肫	月七凵
糍	米䒑幺幺
槊	䒑凵月木
涑	氵木口
涪	氵立口
漉	氵鹿
緄	絲日匕匕
彗	丰丰彐
鞦	革禾火
莔	艹圍八冂
躉	艹日厶足
櫪	木厂禾止
齔	齒匕
屾	山山
鶻	骨鳥
泱	氵冂大
泫	氵亠幺
鴆	冖儿鳥
帚	彐冖巾
埕	土口王
珪	王土土
瑗	王爪大又
茁	艹凵山
檄	木白方攵
竽	⺮一寸
稗	禾鬼十
佺	亻人王
鍆	金門
鯢	魚臼儿
戠	立日戈
咨	冫欠口
淀	氵宀一止
謇	宀甘八言
逖	之犭火
羋	丨卜卜工
靼	革日一
莋	艹亻𠂉卜
唵	口大日乚
吩	口八刀
哞	口厶牛
羆	四厶匕灬
嶧	山四土半
迤	之𠂉也
秈	禾山
簞	⺮口日十
佞	亻二女
鉿	金人一口
艫	舟虎田皿
諉	言禾女
瘍	疒日勹彡
憒	忄中一貝
郯	火火阝
邋	之巛乂巛
闐	門十且八
孃	女亠甘𧘇
縊	絲䒑八皿
垌	土冂一口
璀	王山隹
芘	艹匕匕
蹩	水冂攵足
昉	日方
鱈	魚雨彐
鮒	魚亻寸
涿	氵豕
鼐	㇆丿爿片
戛	一自戈
髪	長彡大又
瑀	王丿冂厶
驄	馬鬼夂心
璣	王幺戈人
芨	艹㇆人
蠓	虫艹一豕
蚪	虫冫十
吒	口丿七
瞋	目十且八
毎	𠂉母十
倥	亻穴工
猓	犭日木
頫	氵儿頁
褥	衤辰寸
嬖	尸口辛女
孀	女雨木目
縋	絲之丿㠯
珣	王勹日
璘	王米夕㐄
菠	艹氵皮
卣	卜圍㇕
嚶	口貝貝女
跚	足周周一
嶷	山匕㇕止
牖	片户甫
徨	行白王
鉄	金牛人
豸	豸
溧	氵西木
寀	宀爪木
阱	阝二川
愍	巳七攵心
皴	厶八夕皮
撳	扌金欠
蘺	艹亠厶隹
櫸	木臼八工
磣	石厶人彡
蠐	虫亠氏川
咑	口扌丁
踔	足卜日十
黜	四二凵山
崍	山木人人
魎	鬼一人人
偸	亻人月巛
兗	亠八口儿
淝	氵月巴
鷸	又㇕口鳥
続	絲士冖儿
梘	木見
虺	尤虫
磋	石羊工
蠛	虫艹戊丶
蠖	虫艹隹又
哃	口冂一口
吽	口牛
徘	行非
粼	米夕㐄巛
烊	火羊
紆	絲一寸
紈	絲丸
埗	土止小
鄹	耳又乑阝
瓁	王艹隹又
鸛	艹口隹鳥
蓑	艹亠日𧘇
酢	酉𠂉卜
醌	酉日匕匕
樘	木小口土
楦	木宀二日
蜒	虫廴丿止
唲	口臼儿
咜	口宀匕
彫	周土口彡
偲	亻田心
鐿	金立日心
胂	月申
忤	忄𠂉十
潶	氵四二灬
紜	絲二厶
艽	艹九
醭	酉业羊
蜡	虫廿日
蚝	虫毛
嚨	口龍
毬	毛寸氵丶
鍖	金其乚
鏍	金田絲
癜	疒尸八殳
沭	氵木丶
滓	氵宀辛
娌	女甲二
繒	絲丷四日
跫	工凡足
鏊	丰力攵金
葶	艹亠冖丁
酞	酉大丶
榱	木亠日𧘇
槨	木亠子阝
郟	大人人阝
踴	足又用力
兎	丿口儿丶
倳	亻寸口彐
煳	火十口月
嬛	女四口𧘇
嫚	女日四又
驃	馬西示
柰	木示
桁	木行
蜱	虫鬼十
餚	食乂大月
鯀	魚丿絲
郞	丶艮阝
恫	忄冂一口
憔	忄隹灬
剡	火火刂
姫	女臣
彀	士冖弓殳
珅	王申
萿	艹氵舌
雹	雨勹巳
橄	艹㇕耳攵
匚	匚
蟛	虫士䒑彡
咴	口大火
噈	口亠小尤
冏	冂八口
髕	骨宀小貝
値	亻十目乚
俶	亻上小又
皚	白山口䒑
錈	金半巳
遒	之丷酉
畑	火田
衩	衤又丶
嬙	女土圍口
媄	女羊大
圮	土己
耔	三小子
揆	扌癶一大
苤	艹不一
苴	艹且
苻	艹亻寸
婪	木木女
櫫	豕者木
碉	石周土口
咼	咼
倬	亻卜日十
饉	食廿口丰
彳	行
譎	言又八口
奘	爿士大
痱	疒非
疙	疒𠂉乙
浞	氵足
湔	氵䒑月刂
潺	氵尸子子
袷	衤人一口
爿	爿
鸝	一冂鹿鳥
驤	馬亠甘𧘇
覲	廿口丰見
鄞	廿口丰阝
蕗	艹足夂口
梶	木尸毛
邨	七凵阝
鹺	卜圍羊工
鼉	口口一黽
鴰	舌鳥
伲	亻尸匕
劬	勹口力
炤	火刀口
単	⺍日十
閶	門日日
恿	又用心
坍	土周亠
垸	土宀二儿
鬟	長彡口𧘇
耪	三小冖方
芑	艹己
逋	之甫
蚶	虫甘
曷	日勹人乚
侈	亻夕夕
刖	月刂
獯	犭千二灬
觶	𠂊用日十
鰍	魚禾火
旒	方𠂉厶川
忖	忄寸
惆	忄冂土口
閂	門一
邐	之一丶鹿
鬮	刂王丿黽
驁	丰力攵馬
掇	扌又又又
鶘	十口月鳥
鞫	革勹言
槲	木𠂊冫十
齟	齒且
噺	口立木斤
韙	日一口㐄
冄	冂二
鸚	貝貝女鳥
鉦	金一止
鋟	金彐冖又
錙	金巛田
猗	犭大丁口
堃	方方土
沔	氵丁乚㇆
灕	氵亠厶隹
窨	穴立日
厾	乙土厶
緦	絲田心
耄	者匕毛
杴	木欠
蚵	虫丁口
蛄	虫十口
蠣	虫厂冂厶
篦	⺮鬼匕匕
俳	亻非
錸	金木人人
鐐	金大日小
獬	犭𠂊刀牛
胝	月氏丶
礱	龍石
濉	氵目隹
洺	氵夕口
邃	之穴丷豕
屐	尸行十又
経	絲又土
殄	一夕人彡
瞽	士口又目
鷙	土半丸鳥
験	馬人口人
蠆	艹日厶虫
芴	艹勹彡
楝	木木四
鶇	車鳥
耷	大耳
曛	日千二灬
稹	禾十且八
氤	气圍大
込	之人
臆	月立日心
髙	亠卜冂口
埸	土日勹彡
拊	扌亻寸
荑	艹大弓
芤	艹子乚
榧	木匚非
砑	石牙
垡	亻戈土
倮	亻日木
徇	行勹日
鑷	金耳耳耳
鑌	金宀小貝
腆	月冂廿八
胗	月人彡
瘢	疒舟殳
遨	之丰力攵
弢	弓凵又
緙	絲革
駑	女又馬
擤	扌自一川
匏	大一勹巳
尷	尤臣⺮皿
蝴	虫十口月
虼	虫𠂉乙
曈	日立甲二
澩	臼乂乂水
餱	食亻㇕矢
粿	米日木
渀	氵大十艹
宄	宀九
隳	阝大人忄
堋	土月月
菹	艹氵且
酐	酉一十
櫳	木龍
哚	口几木
眭	目土土
鴦	冂大鳥
峰	山夂丰
侞	亻女口
飩	食七凵
餾	食氏刀田
銣	金女口
胛	月甲
腴	月臼人
獰	犭宀皿丁
詁	言十口
諑	言豕
訃	言卜
疳	疒甘
癤	疒⺮艮卩
惴	忄山而
怺	忄丶水
窕	穴氵儿
陟	阝止小
悪	二口刂心
鼙	士口鬼十
聵	耳中一貝
鴣	十口鳥
蕈	艹西日十
蘄	艹口十斤
薺	艹亠氏川
釅	酉口耳攵
楂	木木日一
楫	木口耳
碭	石日勹彡
戔	戈戈
呻	日申
叺	口人
咄	口凵山
崞	山亠口子
嶗	山火冖力
骼	骨夂口
籙	⺮金彐水
魍	鬼冂䒑亡
僉	人一人人
饅	食日四又
餛	食日匕匕
鍐	金乂八夂
狎	犭甲
麾	广木木毛
羝	羊氏丶
糲	米厂冂厶
憷	忄木㇕止
煋	火日生
燚	火火火火
窣	穴亠人十
窸	穴釆心
褡	衤艹一口
闍	門者
閞	門厶艹
嬗	女亠日一
絵	絲人二厶
邛	工阝
玎	王丁
瑚	王十口月
琿	王冖車
玘	王己
茈	艹止匕
藎	艹彐灬皿
椐	木尸十口
螞	虫馬
蜘	虫矢口
嗉	口丰絲
唁	口言
躚	足之大巳
筮	⺮工人人
箜	⺮穴工
瓮	八厶瓦
鈸	金大又丶
錮	金圍十口
鍤	金千臼
鯁	魚一日乂
鰱	魚之車
粳	米一日乂
遄	之山而
裰	衤又又又
鞴	革廿丿用
蘩	艹𠂉攵絲
麩	木人夕夫
碲	石亠冖巾
觜	止匕𠂊用
跏	足力口
唎	口禾刂
崚	山土八夂
仵	亻𠂉十
歙	人一习欠
鏇	金方㇕止
諄	言亠口子
竜	立日乚
蠲	䒑八勹虫
粞	米西
湢	氵一口田
涳	氵穴工
蟊	又㇕虫虫
媲	女鬼匕匕
緱	絲亻㇕矢
繅	絲巛日木
盍	土厶皿
扦	扌千
萵	艹咼
菪	艹宀石
棱	木土八夂
輳	車春一大
蛞	虫舌
笤	⺮刀口
傀	亻鬼
飪	食丿士
胭	月圍大
謄	月半言
殳	殳
旮	九日
悻	忄土半
巛	巛
埝	土人㇕心
圯	土巳
栲	木者了
朮	十儿丶
榊	木礻申
砹	石艹乂
図	圍冫乂
跣	足牛儿
邾	牛小阝
氚	气川
俷	亻月巴
譕	言𠂉廿灬
瓿	立口瓦
潢	氵廿由八
漷	氵亠子阝
辶	之
禳	礻亠甘𧘇
鬻	弓米丷丁
綆	絲一日乂
彘	彑匕矢匕
殛	一夕又一
堊	亞土
琵	王王匕匕
頊	王頁
拮	扌士口
枡	木丿艹
砟	石𠂉卜
骱	骨人川
笸	⺮匚口
頷	人丶口頁
鋃	金丶艮
狻	犭厶八夂
鴇	匕十鳥
鴟	氏丶鳥
邙	亡阝
悌	忄丷弓亻
淠	氵田一川
嫫	女艹日大
妣	女匕匕
餮	一夕彡食
赳	走凵
埽	土彐冖巾
圾	土㇆人
荖	艹者匕
薅	艹女辰寸
樗	木雨一了
柞	木𠂉卜
欹	大丁口欠
蠼	虫目隹又
跆	足厶口
嗐	口宀丰口
黙	甲二犬灬
嵯	山羊工
牝	牛匕
怹	亻也心
鏑	金亠十口
瘛	疒丰刀心
巻	半己
懌	忄四土半
瀞	氵丰𠂊彐
漵	氵人禾攵
漈	氵夗示
滂	氵亠冖方
繻	絲雨而
糶	凵山习隹
嫘	女田絲
橛	木厂凵欠
骺	骨斤一口
笊	⺮爪
倀	亻長
倜	亻周土口
皈	白斤又
鈳	金丁口
鯛	魚周土口
怙	忄十口
滹	氵虎丷寸
蔠	艹絲夂冫
撃	車殳手
槁	木亠冂口
酃	雨口口阝
奩	大匚口口
鴯	而鳥
郾	匚日女阝
畋	田攵
髀	骨鬼十
穰	禾亠甘𧘇
獗	犭厂凵欠
謅	言勹勹凵
癭	疒貝貝女
羰	羊山大火
愴	忄人户口
窬	穴人月刂
嬿	女廿匕灬
砉	丰石
抉	扌㇕大
莩	艹爪子
迣	之廿乚
柩	木匚𠂊丶
蚰	虫由
螳	虫小口土
蛑	虫厶牛
咆	口勹巳
篋	⺮匚人人
価	亻西
翕	人一习习
郄	乂大厶阝
朐	月勹口
夤	夕宀由八
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹之虎豕
杼	木又㇕丨
磽	石土土尤
鳪	卜鳥
蚋	虫冂人
跗	足亻寸
侔	亻厶牛
艚	舟艹日日
郇	勹日阝
裎	衤口王
冢	冖豕
陔	阝亠乡人
埵	土千艹二
瑭	王广彐口
醺	酉千二灬
喟	口田月
咐	口亻寸
蜚	非虫
旯	日九
嶙	山米夕㐄
甥	生田力
篾	⺮四戊丶
皤	白釆田
敫	白方攵
鵜	丷弓亻鳥
洄	氵圍口
裟	氵小亠𧘇
弭	弓耳
媾	女甘冂土
緡	絲巳七日
莨	艹丶艮
櫺	木雨口口
霹	雨尸口辛
邳	不一阝
蟪	虫車心
歳	止戊一小
蚣	虫八厶
跎	足宀匕
呉	口乚一八
嶝	山癶口䒑
嶁	山數女
郃	人一口阝
貘	豸艹日大
読	言士冖儿
紶	絲土厶
婞	女土半
靑	丰冂丨一
苾	艹心丿
霑	雨氵卜口
蝽	虫春
犧	牛羊了戈
恂	忄勹日
夬	㇕大
翮	一口习习
両	一冂山
邴	一冂人阝
玠	王人川
蕤	艹豕生
鷯	大丷小鳥
蚱	虫𠂉卜
趵	足勹丶
帰	刂彐冖巾
罟	四十口
矍	目目隹又
峋	山勹日
嶋	山鳥
髏	骨數女
嚳	臼乂牛口
皁	白十
齎	亠丷川貝
萆	艹鬼十
槔	木白大十
磴	石癶口䒑
蟣	虫幺戈人
畛	田人彡
岈	山牙
犍	牛廴彐二
釤	金彡
臃	月亠乡隹
譖	言七儿日
廛	广甲八土
愎	忄𠂉日夂
茚	艹氏一卩
軛	車厂巳
匴	匚⺮目艹
曩	日亠甘𧘇
暾	日亠子攵
罱	四十冂半
岵	山十口
畬	人禾田
粢	冫欠米
庀	广匕
湎	氵石卜丨
鐾	尸口辛金
総	絲八厶心
炱	厶口火
墻	土土圍口
摜	扌母貝
苜	艹目
硨	石車
錁	金日木
窆	穴丿之
聴	耳十四心
瑠	王氏刀田
搧	扌户习习
藿	艹雨隹
薱	艹业羊寸
葰	艹亻厶夂
茭	艹亠八乂
菑	艹巛田
霎	雨立女
蛺	虫大人人
蜿	虫宀夗
昃	日厂人
簸	⺮其皮
佹	亻𠂊厂巳
儕	亻亠氏川
剣	人一人刂
艋	舟子皿
齏	亠丷非一
鶿	䒑幺幺鳥
炆	火文
惋	忄宀夗
湓	氵八刀皿
褆	衤日一止
蓁	艹春禾
萣	艹宀一止
柊	木夂冫
泅	氵圍人
紱	絲大又丶
擯	扌宀小貝
搡	扌又又木
帯	廿冖巾
酹	酉爪寸
雩	雨一了
靂	雨厂禾止
兕	圍凵儿
帙	巾牛人
簌	⺮木口欠
穂	禾一由心
僂	亻數女
鄱	釆田阝
獍	犭立日儿
廩	广亠口禾
瀠	氵火冖絲
韝	韋口冂土
顙	又又木頁
綈	絲丷弓亻
堝	土咼
辻	之十
蔵	艹戊臣
晷	日夂卜口
筇	⺮工阝
賃	亻丿士貝
鐙	金癶口䒑
脒	月米
炻	火石
泔	氵甘
専	一由寸
墀	土尸水牛
挈	丰刀手
玹	王亠幺
騅	馬隹
嘏	十口㇕又
蓽	艹日艹工
転	車二厶
弍	弋二
蟯	虫土土尤
圏	圍半己
豊	日刂口䒑
衄	丿皿㇕十
儻	亻小二灬
狆	犭中
痤	疒人人土
塋	火火冖土
煢	火火乙十
惇	忄亠口子
溲	氵臼丨又
鷚	习习彡鳥
丌	一川
掾	扌彑豕
萩	艹禾火
崤	山乂大月
仃	亻丁
倗	亻月月
鈁	金方
艏	舟䒑自
狷	犭口月
肷	月欠
鯖	魚丰月
麋	鹿米
逶	之禾女
辺	之刀
縲	絲田絲
絎	絲行
銎	工凡金
鞔	革𠂊口儿
櫨	木虎田皿
瓠	大一了瓜
蚯	虫丘
圇	圍人冂艹
圊	圍丰月
蹕	足日艹工
罨	四大日乚
簹	⺮小口田
簋	⺮艮皿
氘	气川
邉	之自穴口
徦	行㇕㇕又
艄	舟小月
煺	火之艮
泚	氵止匕
湝	氵匕匕白
褳	衤之車
璠	王釆田
夼	大川
蠕	虫雨而
蹼	足业羊
暌	日癶一大
眇	目小丿
儐	亻宀小貝
鈽	金大巾
釙	金卜
詆	言氏丶
馘	䒑自口一
襦	衤雨而
遢	之日习习
逡	之厶八夂
婼	女艹大口
縟	絲辰寸
鬲	一口丷丁
殫	一夕日十
螫	土川攵虫
騕	馬西女
藶	艹厂禾止
酩	酉夕口
砘	石七凵
戢	口耳戈
噦	口止一小
躂	足之土羊
跩	足日乚丿
旰	日一十
篳	⺮日艹工
鍑	金𠂉日夂
鎪	金臼丨又
脳	月⺍乂凵
鴝	勹口鳥
応	广心
愬	䒑凵月心
滎	火火冖水
濞	氵自一川
窶	穴數女
穸	穴夕
弾	弓⺍日十
薍	艹爪又乚
蔟	艹方𠂉矢
蕖	艹氵㇕木
硭	石艹亡
吲	口弓丨
氙	气山
璺	臼冂王丶
鷦	隹灬鳥
徂	行且
錆	金丰月
刎	勹彡刂
燔	火釆田
洸	氵小尤
瀵	氵米廿八
宬	宀戊㇆
綪	絲丰月
玦	王㇕大
蔞	艹數女
繋	車殳絲
榿	木山口䒑
硇	石鬼乂
跬	足土土
牸	牛宀子
簑	⺮亠日𧘇
仮	亻斤又
傛	亻穴人口
辵	彡止
舾	舟西
颺	風日勹彡
膾	月人四日
憮	忄𠂉廿灬
泐	氵阝力
褸	衤數女
衽	衤丿士
闘	門一䒑寸
擘	尸口辛手
綞	絲千艹二
縑	絲䒑刂八
鵡	一弋止鳥
玢	王八刀
喥	口广廿又
笹	⺮廿乚
篔	⺮口貝
餞	食戈戈
錟	金火火
舯	舟中
隈	阝田展
戞	一白冖戈
薤	艹一非一
剽	西示刂
僰	木冂冂人
枇	木匕匕
砝	石土厶
劌	止戊小刂
蟈	虫圍口一
囹	圍人之
罾	四丷四日
笓	⺮匕匕
佧	亻上卜
俜	亻由了
仡	亻𠂉乙
儋	亻𠂊八言
舳	舟由
胙	月𠂉卜
愜	忄匚人人
沬	氵二小
潒	氵𠂊口豕
瀼	氵亠甘𧘇
鄆	冖車阝
叚	㇕卜㇕又
隠	阝爪彐心
垓	土亠乡人
枸	木勹口
蝟	虫田月
秫	禾木丶
笶	⺮矢
餑	食十冖子
愆	行氵心
猊	犭臼儿
詛	言且
瘩	疒艹一口
疥	疒人川
迢	之刀口
隰	阝日幺灬
畚	厶大田
甏	士口彡瓦
堠	土亻㇕矢
醅	酉立口
椛	木艹亻匕
輅	車夂口
梃	木廴丿士
霊	雨二业
曌	日月穴工
舎	人土口
涘	氵厶矢
哿	力口丁口
珙	王廿八
葚	艹其乚
蒝	艹厂白小
萑	艹隹
櫝	艹士四貝
蚺	虫冂土
螄	虫丿一巾
蚍	虫匕匕
嶇	山匚口口
幗	巾圍口一
筌	⺮人王
鵂	亻木鳥
鴒	人之鳥
謳	言匚口口
痌	疒冂一口
愾	忄气米
捯	扌至刂
摭	扌广廿灬
葜	艹丰刀大
榦	十日人木
藁	艹亠口木
醢	酉大口皿
喞	口白匕卩
屼	山尤
烀	火丿丷寸
繴	尸口辛絲
紇	絲𠂉乙
絯	絲亠乡人
坼	土斤丶
柟	木冂土
巰	一巛厶川
鬯	乂凵匕
鐠	金䒑业日
鯃	魚工㇕口
糅	米又亻木
嫗	女匚口口
鬨	刂王廿八
嶅	丰力攵山
騮	馬氏刀田
莠	艹禾㇆丿
茳	艹氵工
暁	日十艹尤
偅	亻千日二
錡	金大丁口
鏹	金弓口虫
亀	𠂊日日乚
鶼	䒑彐八鳥
烜	火二日
湁	氵扌一口
袼	衤夂口
甓	尸口辛瓦
乸	也母
紾	絲人彡
螂	虫丶艮阝
暹	之日隹
帔	巾皮
佾	亻八月
肜	月彡
胳	月夂口
瘠	疒氵人月
翥	者习习
聃	耳冂土
髟	長彡
栢	木一白
酡	酉宀匕
櫧	木言者
杷	木巴
篠	⺮亻夂木
箛	⺮子瓜
鋏	金大人人
鐓	金亠子攵
凪	几止
颶	風且八
糀	米艹亻匕
淰	氵人㇕心
滃	氵八习习
済	氵文川
湴	氵䒑业
鷥	絲絲鳥
琯	王宀㠯
卌	一刂刂
艨	舟艹一豕
誃	言夕夕
慄	忄西木
鵓	十冖子鳥
薷	艹雨而
萢	艹氵勹巳
楛	木艹十口
櫬	木立木見
柁	木宀匕
黠	四二士口
迕	之𠂉十
観	牛隹見
稲	禾爪丨日
俓	亻一巛工
鵯	鬼十鳥
偓	亻尸至
鄯	羊䒑口阝
悕	忄乂大巾
悩	忄⺍乂凵
澪	氵雨人之
滏	氵八王丷
寛	宀艹見
襝	衤人人人
険	阝人口人
醵	酉虎豕
碣	石日人乚
晡	日甫
矬	矢人人土
篼	⺮氏㇕儿
徉	行羊
舴	舟𠂉卜
鷄	爪幺大鳥
胩	月上卜
狒	犭弓川
訳	言尸丶
麂	鹿几
忉	忄刀
蓜	艹酉己
囔	口一甘𧘇
躒	足白幺木
唦	口氵小丿
噉	口㇕耳攵
畎	田犬
乗	千艹木
毽	毛廴彐二
脿	月丰𧘇
忔	忄𠂉乙
熸	火七儿日
湉	氵忄舌
緶	絲亻日乂
孌	言絲絲女
纛	丰母丿絲
荘	艹丬士
豳	豕豕山
幄	巾尸至
徼	行白方攵
猖	犭日日
鰩	魚爪牛山
癍	疒王文王
悱	忄非
湞	氵卜貝
孱	尸子子子
謦	士尸殳言
柙	木甲
雫	雨一卜
嚧	口虎田皿
瞠	目小口土
覬	山一䒑見
侏	亻牛小
戧	人户口戈
効	亠八乂力
焜	火日匕匕
屮	凵丨
坩	土甘
琤	王𠂊彐
菝	艹扌又丶
茯	艹亻犬
蒍	艹丷㇆灬
蓿	艹宀一白
戡	其乚戈
蜻	虫丰月
圄	圍工㇕口
筘	⺮扌口
簦	⺮癶口䒑
僨	亻十艹貝
鍰	金爪大又
猾	犭骨
冲	冫中
戕	爿戈
痊	疒人王
渫	氵廿乚木
洶	氵勹乂凵
迹	之亠川八
疋	㇕止
隍	阝白王
鬣	長彡乂巛
耩	三小冂土
駅	馬尸丶
抜	扌大又
揺	扌爪二山
蓶	艹口隹
茽	艹亻中
蕹	艹亠乡隹
蓙	艹广人土
薬	艹白氵木
槸	木土土丸
醍	酉日一止
轆	車鹿
麮	木人土厶
桷	木𠂊用
歴	厂木木止
尥	尤勹丶
噱	口虎豕
唿	口勹彡心
禸	冂厶
黝	四二幺力
缽	牛山木一
傕	亻冖隹
従	行䒑止
敓	八口儿攵
鋝	金爪寸
蠃	亡口虫凡
庢	广至
瘞	疒大人土
痋	疒虫
燿	火习习隹
漃	氵宀小又
縌	絲之䒑凵
郷	乡艮阝
抔	扌不
椹	木其乚
柢	木氏丶
呴	口勹口
蹉	足羊工
銭	金戈
鰥	魚四水
愔	忄立日
溻	氵日习习
漯	氵田絲
窀	穴七凵
堔	土冖八木
騸	馬户习习
軹	車口八
貲	止匕貝
翾	四一习习
鐃	金土土尤
廋	广臼丨又
鷓	广廿灬鳥
痾	疒阝丁口
糢	米艹日大
惔	忄火火
襘	衤人四日
陘	阝一巛工
紟	絲人丶㇕
璵	王臼丨八
萋	艹一彐女
豨	豕乂大巾
崦	山大日乚
坌	八刀土
鯧	魚日日
恛	忄圍口
洣	氵米
邂	之𠂊刀牛
繢	絲中一貝
廾	艹
蓍	艹者匕日
榀	木口口口
檁	木亠口禾
榍	木尸小月
磔	石夕㐄木
嗏	口艹人木
峇	山人一口
岌	山㇆人
笢	⺮巳七
皛	白白白
舨	舟斤又
亶	亠圍日一
癯	疒目目隹
焼	火十艹尤
滈	氵亠冂口
滝	氵立日乚
褟	衤日习习
嫿	女彐田一
菥	艹木斤
菖	艹日日
栳	木者匕
杌	木尤
椥	木矢口
桴	木爪子
螓	虫春禾
跽	足己心
筅	⺮牛儿
逭	之宀㠯
廻	廴圍口
弖	弓一
紿	絲厶口
嚭	士口不口
赧	土川卩又
鋆	土勹冫金
贄	土半丸貝
鬘	長彡四又
騶	馬勹勹凵
葺	艹口耳
莛	艹廴丿士
酔	酉九十
検	木人口人
呺	口口了
敤	日木卜又
幛	巾立日十
剴	山一䒑刂
籜	⺮扌土半
働	亻千二力
舥	舟巴
腙	月宀示
斎	文川示
汩	氵圍一
禤	礻四习习
劦	力力力
妺	女一木
媔	女石卜丨
胬	女又人人
儿	儿
玷	王卜口
琲	王非
萠	艹月月
蔇	艹艮七儿
栖	木西
柝	木斤丶
砵	石木一
