的	白勹丶
𩸰	魚子瓜
𢖱	忄乃
𫄑	糸食爪女
𫡇	八刀中
﨤	之及
𡮩	門才小丿
𬃂	木木五
𧋶	虫氵殳
𦝺	月羊大
鸜	目目隹鳥
𨶛	門工貝
𩭶	長彡氵由
𫊶	虫光
𣮇	吴毛
𫣽	亼口皿門开
𫢱	亻四𪜀
𥯎	⺮广卜口
𠴗	口木土
𤻬	疒辛束
𫹣	行一火日小
鍄	金亠口小
𦓿	耒其
𠍵	亻羊永
𡾬	山⺮馬
𦢞	月魚日
𫑐	之束户犬
𤹾	疒日𠂉母
慃	忄八厶习习
𤓇	火王𠂊冂乂目夂
𫡾	亡忄口月
𬳤	禾日匚艹𠂇口
𡪜	宀氵㓁木
𩙕	日共水風
𧞿	衤厂禾禾止
𠻛	口之牛口
𬠌	虫刀二阝
𪫚	氵土厶行聿
㙤	土虎乎
𥄬	目五
𤉠	氵冖儿灬
𧤭	巴𠂊用刀牛
𫩒	口巾
𥋲	目广兼
𨤔	尸毛爪木
𬥮	廿口夫八刀貝
𨙝	雨田之艮
摪	扌爿䏑寸
㥬	忄亠丷冖方
𤍑	火糸夂冫
𩸵	魚行一止
𨁮	足文口
𠹰	口貝丿之
𥆿	目求
𪯝	廿月攵氵西
鈂	金冖儿
𫵫	尸婁扌匕匕
𨬉	金土隹
𢄩	巾廿儿冖巾
𬳖	䒑自亻卬
𫁎	穴工子乚
𥈢	目羊大
𨃺	足糸冂人
𬷨	辰寸鳥
㩱	扌爪四艮寸
𬨙	辛弗
槩	艮旡木
𫽕	扌亦又
𠋦	亻甘木
𬐒	巴皮
𡾭	山广亠圍口禾
𤵢	疒丘
𢳥	扌之牛口
𪡝	口共巳
𬋲	爪子乚工人人
𫣏	亻竜
𠴒	口亻令
𥟈	禾束
𩺧	魚火至
𠪸	厂艹廿乚木
𣋇	昜文寸
𪘌	齒一口乂
𬣌	言甘木卯
𣦆	厂止一口乂
𦂁	糸丷豕
𩸲	魚亻一口乂
𪰰	日土寸亇
𪟸	半亠丷冖方
𢴾	扌非心
錩	金日日
𦡯	月之土羊
𡖼	並夕夕
𠤧	匕扌日一止
𨒹	之一白
𧍅	亻一口乂虫
抺	扌未
𠺕	口卯田
𫒂	尔里
𨰇	金僉欠
𫽹	扌由聿
𫜶	月亠口子攵
𠱶	口宀于
𫿿	八乂斤一火日小
𫠳	下亼冊
𣱿	氵人
𫴭	彐寸心
𤍌	士尸彐火
𪲣	甘木亇
𪿗	石尸匕
𬌱	犭門才
𧊋	虫申
𫻤	忄文厂彡頁
夣	亠厶四冖夕
㹫	犭大弓
𧹥	赤木土
𬐾	甚氵欠皿
𱻛	其习习
𫡪	甘木乙
𠵴	口亼口卩
𥐇	矢豆艮
𫼰	扌女口
𣷴	氵丰𧘇
𥑃	石亠卜
𦪏	舟之龴用
𠶂	口乂乂攵
𢱎	扌手一丰
𢱔	扌八刀皿
𢏠	弓氵工
𫁞	立亇
𪱅	日氵者
㳉	氵月
𬐉	小彐白
𱔪	口文隹
𥅞	目弋工
𫡮	之米乙
㯖	木十四一心
𨏧	虎田皿車
𡏥	土扌斤口
𧐺	虫之龴用
𬥠	弋二貝及
𦀾	糸广木
𨅥	足非心
𪨠	尸婁亻半
𬌴	犭彐火
𨆟	足艹千日二
𦤮	之艮自犬
𡔖	土言糸糸攵
𪯊	丩攵亇
𬋙	火臼冂一口𠔀
𩸄	魚田木
𦙏	月山乙
𨔾	之者
𪀐	鳥丿之
𬀺	巳日勿
䑅	月艹四冖夕
𬩢	之户冊立
𠸡	口氵丿皿
䕝	艹禾爪冂土
𧓮	王白石虫
𨃎	足刂又皿
𨰴	金日衣口口甘
𤃟	氵亠乡隹土
鑅	金火火冖木
𤭸	尸并瓦
𬞲	艹虚亏
𡔍	土穴士四貝
𪿏	矢豆亼冊
𫻐	工凡心事
𫓟	金口口馬
哣	口豆
𥃛	舟殳皿立日
捈	扌余
𪾯	目斤欠
𱢯	艹廿乚木日
𨤯	千日二冂一口
𬂸	木攵小丿
𦡋	月屯頁
𠃩	九人彡
𢭯	扌氵㇕大
𤻻	疒艹四戍
𥵚	⺮堇力
𢜏	日月心
㗁	口口口亏
𫑹	酉木人人
拞	扌丘
𣍊	曷尸丶冫
𠓁	光羊永
𪢤	口矢丿大口冂口
𦂺	糸立日
𪽗	尸丶画
𫼜	手卜口
𣼪	八氵戊一口
𨻮	阝宀一兀攵
𥌷	目宀丰四心
𪦸	子亠八
𣱶	氵卜
𧏰	虫耳冖儿
𪥑	大示乃
𨃕	足亠幺田
𡮜	⺮丿大小
𡃙	口艹四戍
𦪻	舟宀艹見丶
𧓅	虫曲辰
𥸝	⺮言夫夫貝
𬸼	尸匕鹿
𫋻	衤人二厶
𡅫	口車丿大口冂口
𡳵	尸婁艹丨日
𫀢	示山鬼
𠽮	口扌日一止
㨐	扌亻口木
㘨	土冂人
𣙯	木土隹
䶞	齒其
漨	氵之夂丰
𪷹	竜氵丁口
𣙷	木艹犬廾
𪺓	爭亻丁
扲	扌今
𤸧	疒宀二日
𫅷	艹人木老
𫜧	齒宀丆皿丁
𤁖	氵衤田木
𬱎	丁頁亻立口
𫒥	金亡心
𢵬	手巳巳共
𪰮	日牛巾刂
𫀅	示卜口
𠉜	亻尸毛
𨧣	金士冖几
𡀧	口冫十畏
𤂫	氵口十艹貝
𣆮	日广土
𠽞	口氵日匕匕
𣞅	田木月䒑大
𨦙	金一夕刂
𢴛	扌斤扌十又
𠏟	亻亠圍口禾
𠻁	羊儿㇆一口
𥇽	爪子乚目
㶤	火夕
𬏥	疒𠀉卩
𢢂	忄糸士口
𫽤	扌火卜尸
畱	丣田
𤿤	⺮皮
𦉱	四七
𥟊	禾五口
𨂚	足丷共
𨰧	金宀龍
𪜘	石皮乙
燫	火广兼
𠘃	冫千日二力
𪯕	方攵亻乍
𣌁	日豕者
𣔢	木亻夕夕
鸌	鳥艹隹又
𢬇	扌宀寸
𨫉	金日土寸
𪜯	亻口力
𦘧	尸毛聿田一
𫬎	舌亠乂凵冂厶
𱜗	吕巨
𥩯	立乃子
𨄳	足艹甫
𬇋	户氏
𥊤	目行日一寸
𪱎	日生俞
𠽆	口言冂人
𬈉	氵土𠂆一口
㮠	木艹冖木
𠶙	口艹不
𱕫	口亠乡隹瓦
𥊢	直小冂口
𠲠	口丩攵
𭉷	口示且
𣋛	日艹氵夂口
𥗍	石禾丿刀人水
𤹑	疒亻今心
㩒	扌木木示
䓡	艹矢口
𧿭	足日
𪡻	艹丨日十口
𢴓	扌不見
攑	扌與キ
𠿶	口氵隹十
𠴙	口扌巴
緓	糸艹冂大
𫏖	足爪一𠂇又
𨭒	金月穴工
㾑	疒亼口
𧀑	艹禾千日二
𩲥	鬼厶口
䱾	魚婁
𢬹	扌土土乚
𠸔	口艹市
𢫛	扌王丶
𦡮	月並日
𪁃	亻牛鳥
𨻬	阝自犬
𣞍	木四者
𣃺	方八人口
𤒙	人彡亠口子丸灬
𦄷	糸之龴用
𪺬	牛九日
𧁶	艹广四二八土
𡦂	宀子宀子
𧹋	亻弋貝爲
𫄁	糸艹日月
𫉕	艹人木力口
𬕺	⺮竜亇
𲌬	鬼非
𥺹	米宀夕卩
𥹰	婁𠂊丶
聀	耳戈
𢱚	扌風
𠶣	口木攵
𢝳	氵共心
𠴋	口扌九力
𫇈	臣亠人人十
𫻣	忄鬼亠人人十
𡍘	土牛巾刂
𥨨	穴工工貝
𥚥	示乚禾刂
𫴶	广士口䒑寸士寸
𡀭	口臼田力
𫄃	糸亠口子攵
𩵝	魚才
㦖	忄門心
𣨮	一夕爪丿士
𪫶	今心亇
𠳙	厶口亻弋
𤮥	瓦匚口口口欠
𦙦	月心
𬗁	西米骨
𣑶	木示乚
𢟙	忄金十
𤊡	火𡗗キ
𥏌	矢牛儿
𤢔	犭曷欠
唭	口其
𤛠	牛婁
𫃋	米金十
𤎕	火釆心
𦀨	糸刀二阝
𪝎	亻木令
𬚇	户习习氵㇕大
𡄐	口亠乡隹土
𥉰	目爪臼
𢴊	扌之豕
𥒥	石夕夕
𩄰	雨一夕刂灬
𩼈	魚向釆大
㖧	口氏日
𡁽	口木艹人木
𪡱	口耒毛
𡀩	口艹氵夂口
𥅲	目𠂉木
𠦯	半艮
𥭎	⺮氵亡
𢩉	户共
𫨯	土厶非心
槹	木白𠁼十
𤮘	䏑又豆瓦
𦛌	月聿
𣖠	木艹屮凵
𬌘	牙山我
𢴩	扌⺮聿
䴈	向米大鳥
𢥣	忄⺮門月
𨫪	金廿口夫
𪢜	口金甫
𡈈	圍千日二
𣻇	氵之艮
𩩇	亠厶儿骨
𣜶	木之曷
𤎑	火𡕩
𬷶	亠圍口禾鳥
𫆜	肉尸匕
𦛺	月口力刂
𥈱	目乃又皿
𬯜	阝丁口艹冂人
䳱	矛夂力鳥
𫼳	扌艹亡
𫤯	厶大彡八
𫡯	十日十月乙
猉	犭其
𭉑	口阝艮
榡	木丰糸
鑨	金龍
𠁸	中中亠人人十
𫲳	一亻子尹口羊
𦭪	艹勹乂乚
𡋥	土士口
𡃍	口僉刂
𪃿	丁口丁口鳥
𫰮	女艹户
𤷿	疒穴犬
𦪂	舟行走
𦀪	糸亻白
𫅖	羊大扌口
𣠱	木⺮旡旡日
𬓐	示乚厶口心
𠭤	吕反
𣉷	日勿示乚
𣝀	木堇力
㦗	忄木木示
𨭏	金月穴工
𬜉	舌田心
𱓱	十口衤刀
𧐸	虫用口彡
𬑑	目老
𬇆	毛土土土兀
𩠳	䒑自木隹
𬮙	門一力
𤡚	犭艮旡
𢵷	扌宀丰口刂
𫰸	女干卯
𠶚	口女丁口
𡁙	口忄艮旡
𫮱	其土年
㑫	亻今心
𪺛	八乂缶
𪬙	忄氵口月
𬏧	疒扌丸
𬚴	肉匚巾
𡑱	土尹口羊
𦢡	尸至人人人月
𣠺	木⺮僉
𫣰	亻申爪一𠂇又
𬥔	斤貝匕
𨔿	之豕十
𫬣	口口犬目小丿
𠯇	口己
𠦹	十之豕
𠨪	𠂊厂卩土土土兀
𣿃	氵阝日冂厶
𬲠	食俞心
𠸕	口儿幺月
𫡽	亠八乂吕
𣵯	口欠水
𥳂	⺮田夂口
萫	艹禾日
𫸿	弓单丿之
𬉰	氵戈戈曲辰
𤯭	並生
𫑓	之丿㠯田夂口
𤣡	犭四勹虫直
𣼺	氵𡕩
𢯏	扌行皮
𫑒	之束亻立口
𩻐	魚𡕩（又）
𬠇	虫兴
𥵗	⺮立日欠
𥘶	示乚八刀
𧕃	虫毚
𥆄	目光
𧎠	虫儿幺月
𠀗	廿丿
𪽃	生𡗗キ
𠻤	口宀一由八
𢪯	扌大丶
炐	火丰
㡴	广立
𥯋	⺮日月
𦬶	艹午
𥑭	石巨
𥊟	尸目刀丶心
𣡯	四土厶木幺幺戈人
㩢	扌艹四戍
𣝉	扌业羊寸
𬲊	非心乙冫乙冫
𢱛	扌氵西
𣙹	束日匕匕
熷	火曾
堒	土日匕匕
𧉝	虫下乚
𩆐	雨亠圍口禾
𬦮	足耳
𣏾	木戈
𬀫	文日
𠺴	口艹夂口
𦝉	月广氐
𪽡	巴釆田
𦩚	舟木攵
㒙	亻糸白巾
熑	火兼
𧏴	虫之丿㠯
𪮯	扌口耳亇
𫋙	虫強
𢫗	手白
𥐨	石也
𠿱	口之䒑自
𪺵	牛非心
𣞂	木⺮彐冖巾
𧺁	宀釆田赤
𢯷	扌韋口㐄
𫢧	亻文口
𩘄	風木攵
唫	口金
𡊱	土召
𣉴	日木至
𫊍	艹廿乚木山今
𤂧	氵艹之夂丰
𪂮	子瓜鳥
𪞻	亠乂凵吳
𨔉	之文丰
㵊	氵最
𥋟	目羊我
𥖐	石阝丷豕
𡃎	口乂乂木木大
踭	足争
𡑴	土尸共殳
𪨝	尸毛禾日
㐻	亻冂人
𦧃	尸婁艹隹臼
𨔌	之子瓜
𬟥	束艹白𠁼木
𪮽	手斤斤貝
𩹪	魚尸目
𫵇	尸目尔
𩠠	䒑自人二厶
㭲	木八人口
胋	月卜口
𬏗	釆田次
𡳎	尸毛吕
𡆍	口方𠂉矢魚
怑	忄半
𡬈	宀龍下
𢅄	四土厶𠂇巾
恑	忄𠂊厂卩
𬟴	虫山
𱔩	口单戈
𪝯	亻立日一寸
𠬕	土厶衤甫
恄	忄士口
𧜗	衤馬
𦤭	自犬一夕刂灬
𫆃	丩攵耳
𡀂	口雨田
𬐼	氵欠皿土厶力
𬞺	婁艹丨日
𪟞	田力才
𣈝	日文丰
𩆢	雨田立日
𢏣	弓曲
𪽵	疒子瓜
磾	石單
𠉞	今尸匕
𠽁	口虎夂几
𡅑	口日冂厶頁
𡆘	口日幺幺灬頁
𥢫	禾宀丰口刂
𠴉	口阝一兀
𧃋	艹食余
𠶁	口刂キ𠔀
鈘	金十又
𡴢	屯並
𤢿	犭石石石
𥽤	十又米田共
㶥	火干
𫼠	手丶王
𦙥	月子乚
鑟	金士四貝
𥢐	禾自𠁼十
𩅜	雨丶艮月
𨇀	足之中一㠯
𥀌	皮艹厶口
𬗝	糸龴用
𬛀	户月工
𫿸	人止余冫十
𦄵	糸釆心
𧦿	言一冂人
𪬔	忄一夕𠂉木
𫨰	非心土厶
𦞑	月不皿
𫡱	又又二
𫾖	手一丰口貝
𧤥	𠂊用虎文
𧀏	艹金亠厶儿
𠧆	䒑共亠人人十
𥷓	⺮食爪女
𫳭	宀竜
𥿣	糸工丂
𧋀	虫⺍川
𠊫	亻勹日子
𤶼	疒艹亡
𫵄	艹冂大小
𬒩	石一日乂亠丷冖方
𡓟	土束攵一止
𬷸	鳥食爪女
𥐦	石己
𥺖	米不口
𬡮	衤爲
搝	扌自犬
𬳠	禾火禾日
𣌹	曲不一
𦁢	糸長
挸	扌見
𬟣	艹氵束刀貝
㗱	口隹木
𬁒	日矛夂力
𢴍	扌宀一由八
𢗸	忄冫十
𠲿	口束
𩂀	雨干
洅	氵一冂土
䗀	虫夌
爉	火巛圍乂巛
𢊑	广廿丿用
𣘽	木小丿免
𦰠	艹八厶廾
𤵴	疒亻士
𢥶	忄日冂厶鳥
𠻦	口𡕩
𬓟	亠乂凵冂厶禾夕夕
𱪁	氵艹一火日小
𥏍	矢夕口
𬕾	⺮竜目
𡭬	小門才
𢯚	扌爪子乚
劕	斤斤貝刂
𪇩	金艮鳥
𨅽	足門木
㾯	疒畏
𫏽	竜車
𪫊	开彡亻𡗗キ
𤜬	犭山
𬇉	氐刀
捇	扌赤
㧶	扌身
𨓐	之吕
𫴇	宀上小又永
𤋾	火立日
𠽙	口亻叚
𥈁	目之卬
𨀌	足口力
𫭵	土忄丑
𣔨	木止月
𪃴	鳥爪丁口
𤍊	火丰糸
𨅮	足者阝
𬊁	火冂土
𣜾	未氵者
𢖮	乙心丿
𡎣	土日召
𬁐	日月余
𣓋	木艹匕匕
𦣕	月西示風
𫷆	巾冂䒑山
𠸟	口不皿
𫱑	女石丿之
𱢱	日虚亏
𥅃	目日一
𣌴	曲月
僘	亻小冂口攵
𣍀	曲口木
𧯵	豆𡗗キ
𪽨	疒一夕
𡄰	羊䒑口亠人人十
𦗏	耳丶艮阝
𨫈	金广人人土
𠄧	巴二
𤃝	氵厂禾禾日
𢮪	扌丷共
鎶	金丁口丁口
𢇡	广亏
𫦻	田力匕匕白
𬎹	生用口
𥸓	⺮扌耳耳耳
𪄦	鳥艹人木
𦹴	艹糸丿之
𥭌	⺮宀丿七
𡂑	口舟殳皿
𢵪	扌非文
蚽	虫不一
𣽀	氵一白一介
𧋷	虫己心
𫕹	丰月生
𪂲	子瓜鳥
𬈽	氵爪子平
𧥃	𠂊用阝丷豕
𣒵	木己攵
𪷴	氵坴丸灬
𫵧	尸丶冫𡗗水
𫄎	糸尸婁
擼	扌魚日
𪝱	亻山隹亇
𧍌	虫氵召
𬞎	艹小丿免
𨏄	車一巛工耳
𢺒	扌魚𡗗キ
𪢍	口糸士口
𪝳	亻氵廿口夫
𤞻	犭今口
帒	亻弋巾
𫅫	手一丰习习
𦼞	艹余田
𪝌	亻廿田
𫌌	衤山宀示
𩌂	革艹厶口
𬮷	門刂キ𠔀キ
𡮒	禾子乚小
𦚕	月甘
𠴛	口穴力
𨁭	足女小丿
𠸧	口忄夂口
𩘬	風之艮
𬕳	⺮馬亇
𦄠	言冂人糸
𡃻	口艹癶豆
𥟉	禾禾几
𡎥	夕卜人人土
𪒷	牛疒甘黑
𢪳	手及
𫖚	立日宀一由八
𥫌	立石石石
𢴋	扌糸夂冫
𤺱	疒䏑犬灬
𬅂	木十口亞心
𩪽	骨匕幺幺幺幺斤
惍	忄金
𩸸	魚妻
𨰪	金釆四土半
𫋿	衤木攵
𤋶	火艹令
𣗼	木口貝
𫗌	大十廾乙冫
𫜈	𠂉母卜圍乂
𩄴	雨亻𡗗キ
𩺢	魚扌斤口
𡆄	口扌耳耳耳
𪭫	扌丁方
𡳃	尸毛人二厶
𦡢	月艹婁
𨮒	金艹四冖夕
𦷭	艹木人二厶
𫱸	女干𡗗水
𢀭	巨十日十月
𪢌	口門柬
𬉪	氵弓冫弓冫文寸
𧵆	貝斤
𧖃	虫虎一口冂丷丁犬
𤐠	火示彑水
𠶟	口扌甲
𨀒	足𠂇巾
𨠣	酉一止
𨐺	辛曲辰
𠴌	口彐火
𢛨	忄方人冫
撛	扌米夕㐄
𫱞	女文隹
𫡁	兼並
𥻧	米兼
𪷪	氵亏八刀貝
𦷫	艹氵𠂉母
𪤘	厶土甘木
𡍋	土大十廾
𪀄	卜口鳥
𫱬	女十口尸毛
𤃥	氵艹癶豆
𡂵	口日亠口小彡
𫵭	尸婁咼
𡀿	口尸婁
𦴋	艹四冖又
𣅵	日心
𬖫	西米殳
𥛉	示乚手一丰
𪵅	一夕亼冊
𫋶	衤刀亇
𪪪	广廿又耳止
𥍍	目艹臣𠂉丶皿
𦙜	月厂卩
𡗶	一大上
𡄦	口臣𠂉口口口
𥺕	米扌巴
𤡁	犭廿巾人人
𣘾	木䒑户月
𩟬	食石石石
𬰉	雨田艮
𥕌	石車斤
𬊠	火亻丿士几
𢙕	忄亦
𩚦	食七刀
𣓦	木氵丿之
𢚴	忄刀丶心
𡒫	土木甘冂土
𩮿	長彡土半丸
槞	木竜
𬖅	⺮竜习习
𤺮	疒户隹
𨆡	足艹廿乚木
𦠽	月爲
𠽗	口目艮
𱤎	木糸夂冫
𤃞	氵目廿巾人人
𥇈	目圍屯
𣊋	日干矢口
𡄏	口忄戊一口心
𠵏	口匚亼口
𤜭	犭子
𣔟	木艹不
𤴶	疒士
𧍆	虫子瓜
𠠑	⺮艮卩刂
𠸍	口羊大
𤽴	白孝
𬯹	雨殳
𡡂	女羊永
𢱏	扌言丁
𧴋	豸西示
𢴚	扌匚艹𠂇口
𢟑	忄車干
𫴋	宀竜下
㭁	木乃
䟻	足余
𪩺	彐冖巾㇕大
𢗆	忄一乂
𥓳	石行皮
𥰈	⺮亻口王
𦞏	戊一女肉
𤇧	火亻士
𦋂	四日寸
𫷗	年女又
𩏳	韋口㐄白鬼
𨵣	刂キ𠔀門
𩘨	穴人口風
𬥣	八刀貝𠂊厂卩
𫴺	木乚小
𥒅	石一口乂
𥇶	目金
𣛤	田木木人人
㗳	口⺮亼口
𡑪	土艹曷
𪅪	亠口子阝鳥
𬍀	犭衣廿
烸	火𠂉母
𧏲	虫一夕刂灬
𨅞	足⺮亼口
𧋄	虫共
𧻩	走老
𤞺	犭牛口
𥱱	⺮立卜口
𠰙	口干刂
嘇	口厶厶厶人彡
𦀚	糸口丿士
鐛	金日亠口小
𦢾	月山匕矢龴疋
𫄼	缶甘木
𡀮	口鳥衣
𢯨	扌艹巿
𱔒	口言殳
𥄵	目术
𱤒	一木艹日大
𤅉	氵雨丶艮月
擛	扌艹廿乚木
𫇄	亠厶月一中冖口口甘𧘇
𩛸	食𠂉母
𫯕	辰寸夕卜
𠃣	乙小丿
𫇞	舟曼
𠗹	冫一夕刂灬
𪩯	巳文厂生
𡮅	臼儿小
𫵦	尸十口方人冫
𬠺	虫羊䒑口宀丿七
𫤉	亻匕頁吕
𣈕	日木攵
舖	亼十口甫
𧋵	虫犭王
𣖡	木貝刂
𬑶	矢豆艮
𠃅	厂四貝
𡝖	女刀丶心
𬛈	肉十冂半
𬨬	之力尸匕
𠸨	口亻里
𱠻	扌日甘𧘇
𣡤	木日衣口口甘
扗	扌土
𪽣	宀竜田
𦓇	老匚口口口
𪵠	毛糸冂人
𨖧	毛之束
𠳿	口尸毛
𢵋	扌者阝
𠟸	言士口刂
𤞼	犭文口
𫯅	士尸女又弓
𪩦	巨木木
𫃫	糸石廾
𬧐	足糸田
姅	女半
𣋼	日魚日
𥆃	目女口
𤀐	氵艹亠丷冖巾
𪝹	亻户冊女小丿
𦅯	糸⺮土寸
𨗜	令之束
𢬩	扌亻戈
𤆺	火子乚
𩽋	魚婁攵
𡃜	口石冖隹
𫲍	女艹日大日
𠾸	口走召
𢗉	忄冂人
𪾟	目一乚一
𠝇	广包刂
𢹤	扌走勹屮勹屮
𧜵	衤廿儿冖巾
𥌧	目魚日
𫫒	口聿日
𫮐	土䒑自
𪲭	术阝一兀
𡮯	小丿之牛口
𢪏	扌日
𢖵	忄女
𠣛	勹厶木
𨡈	酉爿士
𢤜	忄丷酉大阝
𪨈	尤口虫
𣩸	石亠人人十一夕匕
𣼸	氵一自戈
撴	扌亠口子攵
𧏱	虫冂大皿
𠊙	亻宀且
𢙽	𠂉母心
㨂	扌東
𥄰	目亻二
䲼	生鳥
𧿬	足屯
𫫛	口艹酉
𢄝	白巾包
𡘮	一木失
𥾽	糸亠卜
𱻢	竜习习
𱐩	𠂉力
萡	艹氵白
𫰕	女亻乃
𪡎	口力令
㭬	木豕
𪭡	扌亻十
𪭱	扌冫㇕大
𧜹	衤犭丰月
𥐆	矢豆半
𫥪	亠乂凵刂キ𠔀
𢬮	扌戊一
𡂆	口木卯田
𨤼	千日二日衣口口甘
𩻓	魚艹余
𠓨	包人
𫣱	亻户冊丿之
𪑑	黑口今
𣔣	口木王丶
𠹲	口氵者
𣌆	日言者
𫃮	糸行丶王
㘈	口匕矢龴疋
鈬	金尸丶
𦢶	月禾几頁
𫠴	丘人二厶
𬯽	雨氵幺㇆
𥚄	示乚一口乂
𠋺	亻蚤
𨠳	酉亥
𫠪	厶人下
𨻫	阝竜
𠽍	口氵爪丿士
㥋	亻衣心
𪠝	土厶尸匕
𬖼	米且疒卜了
𫫴	口糸亠厶儿
𪩭	巴木人人
䙛	衤衣八厶
𡗄	兼夕夕
𤋽	火界
𧁵	艹扌𠂉廿廿灬
𧝦	厂止一夕刂衣
𫉡	艹月亠人人十
𡨧	宀亠人人十
𬷲	走戉鳥
囻	圍巳七
𠾀	口亠厶月攵
𢣅	忄艹氵夂口
䒹	艹耒
𨆷	足业羊寸
𧻚	走二日
𪽝	四土厶由
𪿀	目宀日冂厶
嚈	口厂日月犬
𣩦	一夕土土土兀
𪹚	火亠丷冖方
𨢇	酉卯田
𨂖	足氵立
𬏎	釆田干
𬥆	象𡗗キ
𥬋	⺮八丂
焒	火吕
檂	木曲辰
𥉹	目田糸
𢩣	户方艹之夂丰
𦂿	糸十冖子力
𪐾	黑亻士
𫛎	⺮丿大鳥
䤲	金赤
䇛	⺮止
𫄌	糸足爪女
𤳱	田广廿由八
𫬑	召爲
𪽹	疒阝日冂厶
𠽏	口阝𠂊臼
𠒦	光口口
𦰟	艹阝一兀
𡦫	子斤斤貝
𩮭	長彡丿㠯一巾
𡳳	尸毛亼四日
𫥥	亠乂凵尸丶冫
𠓩	耒人
𤼔	疒馬今心
𧝧	衤单戈
𥐧	石廾
𠿀	口禾小月
𣴚	氵力力力
𱜜	亻一火日小巨
𪪇	平亠丷冖方
埈	土厶八夂
𡚢	大艹魚禾
𫷏	糸氏巾
𢣧	忄虚亏
𪶭	氵一夕刂灬
𬁥	考曲
𥋴	目木木示
枮	木卜口
𦧘	肉舌
𠄯	亏木一
𬺘	竜山
𬦿	足亻言
𨁍	足見
𬑛	目今心
𩿚	鳥冫十
𠲧	口弋工
𪧻	身寸半
𧄵	艹犭巛圍乂巛
𬐌	白扌皮
𩼀	魚圍韋口㐄
𬩧	之咼耒
𢫡	扌乃子
𬅀	木辛束
𤵕	疒八丂
蝩	虫千日二
𢀮	亠圍口禾巨
㖼	口甘木
𡏠	土月勹乂凵
𢆠	木人人平
𣖟	木言十
𪷩	氵一白木木
𥄮	目丿士
𥜤	示乚貝戈戈
𦲞	艹厶大彡
㧺	扌水日
𫭔	圍王丶艹𠂇口
𪴾	四言止
𧯅	八人口禾日
㹯	犭亻木
𫡵	五十冂半
𧲫	豸及
嚉	口业羊寸
𫁅	卜貝禾厶
𦤯	自犬甚力
喯	口大十廾
𣑳	木耒
𧂁	艹單戈
𢪉	扌弓丨
𤣚	犭曲豆𠂊巴
㛪	女大电
𠶎	口行皮
𣻾	氵日土小丿
澟	氵亠圍口禾
𦼥	艹氵者
𩭆	長彡亼口
𫡎	石石石中中
𥾗	糸小
𥽄	米糸亠口儿
𢵌	扌阝丷豕
𤳸	由四厶月匕匕
𫢚	个一𧘇
𠺯	口貝亡
𧞴	衣言用口
𨄿	足糸夂冫
𠡧	文口力
𩽊	魚石石石
𪢖	口禾𠂊彐心
𬴓	⺮馬骨
𣏿	木一大
𠺙	口之艮
𫷰	广木反
𦀺	糸車
𬄹	木厂四貝
𡊲	土丶王
𪺨	牙亠人人十
𱸉	⺮亠儿𠁼
𫡛	大弓之
𢶢	扌丿皿豕
𫠽	上忄丰月
𥓷	石广彐人
㗑	口手一丰
𪛅	足夂口龜
𦟽	月宀心丿山
𪨖	尸毛甲
𢪥	手勿
𫚳	鳥卜口
𫅲	习习⺮竜
揬	扌穴犬
𦃾	糸一夕刂灬
𣫕	田尸共殳
𥳓	⺮禾小月
𬏚	疒一
𤎛	火氵爪丿士
𣺾	氵艹女口
𢉾	广幺幺山
㮀	木函
𨀕	足匚王
䮴	馬癶豆
𠽒	口丁頁
𤮃	瓦冂大皿
𠆍	亠月真
𢟘	忄耳戈
𫠧	午下
鋥	金口王
𣆐	日卜尸
𣐅	木丿士
𡅳	口艹口口隹力
𢹇	扌黑犬
𦏄	羊大扌日一
𥵘	⺮日一亻一夕刂
𦔙	耒艮旡
綡	糸亠口小
𧋂	虫氵于
𠏲	亻四者
𢦂	忄艹門柬
𣐴	木亻士
𡧲	宀丁中
𩂠	雨亻弋
𬩋	之术言
𠱅	口又土
𠸽	口之尸匕
𫠼	上扌足
𫅯	习习之束
𢠤	忄弓单
𧅬	艹田木亦虫
醝	酉羊工
𠂫	亠卜乃
𪯰	余冫十隹又
𠢑	辰寸力
𢯐	扌女十口
𫣢	亻亦虫
𢭰	扌木土
𤷄	疒半卩
𬏸	疒冖一兀寸
㖑	口戈廾
𠣂	言柬力
𦹷	艹土立口
𥐔	矢豆門口
𪁎	小月鳥
𠁻	中中石石石
𨆤	足尹口羊
𠡛	圍大力
𦂈	糸由月
𢵴	扌止彐冖巾
𬏓	釆田巴
𤯑	甚亠圍口禾
𨋤	車卜尸
𩬑	長彡卜口
㯷	木亻菐
𬚌	其老
𪰇	日亇
䉭	⺮巛圍乂巛
𢲯	扌氵大人人
𦏓	尹口羊木一
𢇉	幺㇆文寸
𠟥	小大舌刂
𤏥	火亻冖隹
𥽢	米乂乂木木大
𠰘	口皿
𪅬	亻匚日女鳥
𫠮	至下
𬡞	艹衤巴
𦛿	月艹亡
𥑂	石十又
𤳨	由示彑水
𨃝	足行走
𨁩	足扌巴
𡾵	山鬼亻立
𩱻	鬼卜
𨁷	足直
𡅊	口十艹貝米
𬂍	月刂キ𠔀キ
𫸏	广廿一由八冖日亠八
𫯓	木人人夕夕
𢢯	忄山鬼
𪳂	木䒑自
𪾀	白戈口一
