的	白勹丶
蓖	艹囟匕匕
菔	艹月卩又
苧	艹宀丁
蟆	虫莫
齪	齒足
嘭	口士口䒑彡
尜	小大小
嵋	山尸目
佤	亻瓦
鼾	自田丌干
鎩	金乂木殳
凊	冫青
猷	丷酉犬
閎	門𠂇厶
閿	門爪冖又
卩	卩
縭	糸离
螚	能虫
萁	艹其
葩	艹白巴
蛐	虫曲
勖	冒力
岜	山巴
笪	⺮日一
舐	舌氏
佶	亻士口
倨	亻尸十口
餒	食爪女
鳧	鳥几
詿	言圭
溉	氵艮旡
赭	赤者
檠	艹勹口攵木
桅	木𠂊厂卩
眥	止匕目
訾	止匕言
嘹	口一火日小
嚀	口宀心皿丁
犇	三（牛）
伝	亻二厶
鱘	魚彐工口寸
諟	言是
庠	广羊
慳	忄臣又土
慟	忄重力
葙	艹木目
杈	木又丶
砧	石卜口
蛉	虫令
蟀	虫亠幺𠁼十
咭	口士口
嚙	口齒
飫	食夭
鈰	金市
惕	忄日勿
惘	忄𦉰亡
惦	忄广卜口
潦	氵一火日小
窠	穴果
裨	衤卑
迨	⻌厶口
矸	石干
贗	厂亻鳥貝
蜓	虫廷
嘵	口堯
唚	口彐冖又
餼	食气米
褻	衣坴丸
袞	衣八口
懍	忄亠圍口禾
褔	衤一口田
蚩	蚩
櫱	屮𠂤辛木
殯	一夕宀一𣥂貝
耒	耒
芄	艹丸
榷	木冖隹
奄	大电
碚	石立口
喑	口立日
鋨	金我
繇	爪缶丿糸
裾	衤尸十口
窈	穴幺力
豉	豆支
箌	⺮至刂
讜	言【尚】黑
劾	亥力
憧	忄立里
裑	衤身
裼	衤日勿
孿	䜌子
嫠	未攵厂女
琇	王禾乃
荏	艹亻壬
蘢	艹龍
杪	木小丿
榔	木丶艮阝
隹	隹
餳	食昜
鉺	金耳
鎌	金兼
旆	方𠂉巿
癇	疒門月
燧	火⻌丷豕
遑	⻌白王
橐	一中冖石木
圪	土乞
嗇	嗇
駢	馬并
藪	艹婁攵
芃	艹凡
槭	木戊上小
棰	木垂
噥	口曲辰
嗥	口白大十
峴	山見
岣	山勹口
佉	亻土厶
魈	鬼小月
頎	斤頁
鏌	金莫
颼	風叟
詵	言先
諢	言冖車
覚	⺍冖見
瀬	氵束頁
珥	王耳
駟	馬四
茤	艹夕夕
砭	石乏
碓	石隹
蟑	虫立日十
蚓	虫弓丨
嗵	口⻌龴用
嵴	山𠁼人月
憩	舌自心
俁	亻吳
臚	月虎田皿
昝	夂卜日
隗	阝鬼
繾	糸⻌中一㠯
紉	糸刀丶
壊	土十罒衣
琚	王尸十口
葫	艹十口月
鞣	革矛木
顴	艹口口隹頁
蕕	艹犭丷酉
醴	酉曲豆
饜	厂日月犬食
齠	齒召
顒	禺頁
嘗	【尚】匕日
嵛	山俞
牯	牛十口
簟	⺮西日十
笮	⺮乍
囪	囪
儈	亻會
鷂	爪缶鳥
譲	言衣八甘
麝	鹿身寸
沌	氵屯
勰	三（力）田心
婀	女阝可
縞	糸高
瑁	王冒
綦	其糸
齷	齒尸至
喋	口世木
躋	足齊
瓴	令瓦
毖	匕匕必
悽	忄妻
愫	忄龶糸
悚	忄束
搴	【寒】手
朶	乃木
増	土曽
菋	艹口未
驀	莫馬
醪	酉习习人彡
囀	口車專
趿	足及
蹌	足倉
嗍	口屰月
杲	日木
暘	日昜
骷	骨十口
爨	臼同冖木木大火
羸	亡口月羊凡
誶	言卒
廄	广艮殳
瀲	氵僉攵
攫	扌目目隹又
茼	艹同
齜	齒止匕
圜	圍睘
秣	禾一木
僭	亻旡旡日
囟	囟
鑭	金門柬
鰳	魚革力
鰨	魚日习习
慊	忄兼
媯	女爲
鞀	革召
樅	木從
団	圍寸
罌	貝貝缶
儔	亻士㇕工一口寸
羶	羊亠圍口日一
汨	氵日
閼	門於
閽	門氏日
閡	門亥
譬	尸口辛言
縹	糸西示
摒	扌尸并
齬	齒五口
嘧	口宀必山
嵬	山鬼
瞑	目冖日亠八
穡	禾嗇
氪	气十口儿
笳	⺮力口
魃	鬼犮
佸	亻舌
艉	舟尸毛
穌	魚禾
浯	氵五口
溱	氵𡗗禾
阡	阝千
璩	王虎豕
醮	酉隹灬
硤	石夾
蠊	虫广兼
圉	圍土半
嚓	口宀䏑又示
纍	三（田）糸
賙	貝用口
豺	豸才
獐	犭立日十
旄	方𠂉毛
広	广厶
糝	米三（厶）人彡
泖	氵卯
溏	氵唐
裉	衤艮
戸	戶
琺	王氵土厶
芟	艹殳
棖	木長
柜	木巨
蚨	虫夫
蟶	虫聖
俎	人人且
肫	月屯
糍	米䒑幺幺
槊	屰月木
涑	氵束
涪	氵立口
漉	氵鹿
緄	糸日匕匕
彗	丰丰彐
鞦	革禾火
莔	艹圍八冂
躉	萬足
櫪	木厂禾禾止
齔	齒匕
屾	山山
鶻	骨鳥
泱	氵冂大
泫	氵亠幺
鴆	冖儿鳥
帚	彐冖巾
埕	土呈
珪	王圭
瑗	王爪一𠂇又
茁	艹出
檄	木白方攵
竽	⺮于
稗	禾卑
佺	亻人王
鍆	金門
鯢	魚臼儿
戠	戠
咨	次口
淀	氵宀𤴓
謇	【寒】言
逖	⻌犭火
羋	丨卜卜キ
靼	革日一
莋	艹亻乍
唵	口大电
吩	口八刀
哞	口厶牛
羆	罒能灬
嶧	山睪
迤	⻌𠂉也
秈	禾山
簞	⺮單
佞	亻二女
鉿	金亼口
艫	舟虎田皿
諉	言禾女
瘍	疒昜
憒	忄中一貝
郯	火火阝
邋	⻌巤
闐	門真
孃	女衣口口甘
縊	糸益
垌	土同
璀	王山隹
芘	艹匕匕
蹩	巾𠁼攵足
昉	日方
鱈	魚雨彐
鮒	魚亻寸
涿	氵豕
鼐	乃鼎
戛	𦣻戈
髪	長彡𠂇又
瑀	王禹
驄	馬囱心
璣	王幺幺戈人
芨	艹及
蠓	虫艹冖一豕
蚪	虫斗
吒	口丿七
瞋	目真
毎	𠂉毋
倥	亻穴工
猓	犭果
頫	兆頁
褥	衤辰寸
嬖	尸口辛女
孀	女雨木目
縋	糸⻌𠂤
珣	王勹日
璘	王米舛
菠	艹氵皮
卣	卜圍コ
嚶	口貝貝女
跚	足册
嶷	山疑
牖	片戶甫
徨	彳白王
鉄	金失
豸	豸
溧	氵西木
寀	宀爪木
阱	阝井
愍	民攵心
皴	厶八夂皮
撳	扌金欠
蘺	艹离隹
櫸	木與キ
磣	石三（厶）人彡
蠐	虫齊
咑	口扌丁
踔	足卓
黜	黑出
崍	山來
魎	鬼兩
偸	亻兪
兗	亠八口儿
淝	氵月巴
鷸	矛冏鳥
続	糸士冖儿
梘	木見
虺	兀虫
磋	石差
蠛	虫𦭝戍
蠖	虫艹隹又
哃	口同
吽	口牛
徘	彳非
粼	米舛巜
烊	火羊
紆	糸于
紈	糸丸
埗	土止𣥂
鄹	耳又乑阝
瓁	王艹隹又
鸛	艹口口隹鳥
蓑	艹衣口一
酢	酉乍
醌	酉日匕匕
樘	木【尚】土
楦	木宀二日
蜒	虫廴丿止
唲	口臼儿
咜	口宀匕
彫	用口彡
偲	亻田心
鐿	金立日心
胂	月申
忤	忄午
潶	氵黑
紜	糸二厶
艽	艹九
醭	酉菐
蜡	虫昔
蚝	虫毛
嚨	口龍
毬	毛求
鍖	金甚
鏍	金田糸
癜	疒尸共殳
沭	氵术
滓	氵宀辛
娌	女里
繒	糸曾
跫	工凡足
鏊	敖金
葶	艹亠口冖丁
酞	酉大丶
榱	木衣口一
槨	木亠口子阝
郟	夾阝
踴	足龴用力
兎	兎
倳	亻事
煳	火十口月
嬛	女睘
嫚	女曼
驃	馬西示
柰	木示
桁	木行
蜱	虫卑
餚	食乂𠂇月
鯀	魚丿糸
郞	丶艮阝
恫	忄同
憔	忄隹灬
剡	火火刂
姫	女臣
彀	士冖一弓殳
珅	王申
萿	艹氵舌
雹	雨包
橄	木敢
匚	匚
蟛	虫士口䒑彡
咴	口𠂇火
噈	口亠口小尤
冏	冏
髕	骨宀一𣥂貝
値	亻直
俶	亻上小又
皚	白山豆
錈	金半卩
遒	⻌丷酉
畑	火田
衩	衤又丶
嬙	女嗇
媄	女羊大
圮	土己
耔	耒子
揆	扌癶天
苤	艹不一
苴	艹且
苻	艹亻寸
婪	木木女
櫫	豕者木
碉	石用口
咼	咼
倬	亻卓
饉	食堇
彳	彳
譎	言矛冏
奘	爿士大
痱	疒非
疙	疒乞
浞	氵足
湔	氵䒑月刂
潺	氵尸三（子）
袷	衤亼口
爿	爿
鸝	一冂丶一冂丶鹿鳥
驤	馬衣口口甘
覲	堇見
鄞	堇阝
蕗	艹足夂口
梶	木尸毛
邨	屯阝
鹺	卜圍乂差
鼉	口口田一黽
鴰	舌鳥
伲	亻尸匕
劬	勹口力
炤	火召
単	単
閶	門日日
恿	龴用心
坍	土丹
垸	土宀一兀
鬟	長彡睘
耪	耒旁
芑	艹己
逋	⻌甫
蚶	虫甘
曷	曷
侈	亻夕夕
刖	月刂
獯	犭熏
觶	𠂊用單
鰍	魚禾火
旒	方𠂉𠫓川
忖	忄寸
惆	忄用口
閂	門一
邐	⻌一冂丶一冂丶鹿
鬮	鬥龜
驁	敖馬
掇	扌叕
鶘	十口月鳥
鞫	革勹言
槲	木𠂊用斗
齟	齒且
噺	口立木斤
韙	是韋
冄	冂二
鸚	貝貝女鳥
鉦	金正
鋟	金彐冖又
錙	金巛田
猗	犭大可
堃	方方土
沔	氵丁乚㇆
灕	氵离隹
窨	穴立日
厾	乙土厶
緦	糸田心
耄	老毛
杴	木欠
蚵	虫可
蛄	虫十口
蠣	虫厂萬
篦	⺮囟匕匕
俳	亻非
錸	金來
鐐	金一火日小
獬	犭𠂊用刀牛
胝	月氐
礱	龍石
濉	氵目隹
洺	氵夕口
邃	⻌穴丷豕
屐	尸彳支
経	糸又土
殄	一夕人彡
瞽	士口䒑支目
鷙	土半丸鳥
験	馬㑒
蠆	萬虫
芴	艹勿
楝	木柬
鶇	東鳥
耷	大耳
曛	日熏
稹	禾真
氤	气圍大
込	⻌人
臆	月立日心
髙	亠卜丨冋
埸	土日勿
拊	扌亻寸
荑	艹大弓
芤	艹子乚
榧	木匚非
砑	石牙
垡	亻戈土
倮	亻果
徇	彳勹日
鑷	金三（耳）
鑌	金宀一𣥂貝
腆	月典
胗	月人彡
瘢	疒舟殳
遨	⻌敖
弢	弓屮又
緙	糸革
駑	女又馬
擤	扌自田丌
匏	大亏包
尷	尢臣𠂉丶皿
蝴	虫十口月
虼	虫乞
曈	日立里
澩	臼乂乂冖水
餱	食侯
粿	米果
渀	氵奔
宄	宀九
隳	阝左月人㣺
堋	土月月
菹	艹氵且
酐	酉干
櫳	木龍
哚	口几木
眭	目圭
鴦	冂大鳥
峰	山夂丰
侞	亻女口
飩	食屯
餾	食卯田
銣	金女口
胛	月甲
腴	月臼人
獰	犭宀心皿丁
詁	言十口
諑	言豕
訃	言卜
疳	疒甘
癤	疒⺮艮卩
惴	忄山而
怺	忄永
窕	穴兆
陟	阝止𣥂
悪	亜心
鼙	士口䒑支卑
聵	耳中一貝
鴣	十口鳥
蕈	艹西日十
蘄	艹單斤
薺	艹齊
釅	酉口口厂敢
楂	木查
楫	木口耳
碭	石昜
戔	戈戈
呻	口申
叺	口人
咄	口出
崞	山亠口子
嶗	山火火冖力
骼	骨夂口
籙	⺮金彐水
魍	鬼𦉰亡
僉	僉
饅	食曼
餛	食日匕匕
鍐	金乂凵八夂
狎	犭甲
麾	麻毛
羝	羊氐
糲	米厂萬
憷	忄木木疋
煋	火日生
燚	四（火）
窣	穴卒
窸	穴釆心
褡	衤艹亼口
闍	門者
閞	門厶廾
嬗	女亠圍口日一
絵	糸人二厶
邛	工阝
玎	王丁
瑚	王十口月
琿	王冖車
玘	王己
茈	艹止匕
藎	艹𦘒灬皿
椐	木尸十口
螞	虫馬
蜘	虫矢口
嗉	口龶糸
唁	口言
躚	足⻌䙴
筮	⺮巫
箜	⺮穴工
瓮	公瓦
鈸	金犮
錮	金圍十口
鍤	金千臼
鯁	魚一日乂
鰱	魚⻌車
粳	米一日乂
遄	⻌山而
裰	衤叕
鞴	革𤰇
蘩	艹每攵糸
麩	麥夫
碲	石帝
觜	止匕𠂊用
跏	足力口
唎	口禾刂
崚	山夌
仵	亻午
歙	亼口习习欠
鏇	金方𠂉疋
諄	言亠口子
竜	竜
蠲	益蜀
粞	米西
湢	氵一口田
涳	氵穴工
蟊	矛虫虫
媲	女囟匕匕
緱	糸侯
繅	糸巛果
盍	土厶皿
扦	扌千
萵	艹咼
菪	艹宀石
棱	木夌
輳	車𡗗天
蛞	虫舌
笤	⺮召
傀	亻鬼
飪	食壬
胭	月圍大
謄	月半言
殳	殳
旮	九日
悻	忄土半
巛	巛
埝	土今心
圯	土巳
栲	木考
朮	朮
榊	木示申
砹	石艹乂
図	圍⺀乂
跣	足先
邾	朱阝
氚	气川
俷	亻月巴
譕	言𬻝灬
瓿	立口瓦
潢	氵黄
漷	氵亠口子阝
辶	⻌
禳	示衣口口甘
鬻	弓米弓鬲
綆	糸一日乂
彘	彑匕矢匕
殛	一夕亟
堊	亞土
琵	王王匕匕
頊	王頁
拮	扌士口
枡	木升
砟	石乍
骱	骨介
笸	⺮匚口
頷	今口頁
鋃	金丶艮
狻	犭厶八夂
鴇	匕十鳥
鴟	氐鳥
邙	亡阝
悌	忄弟
淠	氵田丌
嫫	女莫
妣	女匕匕
餮	一夕人彡食
赳	走丩
埽	土彐冖巾
圾	土及
荖	艹老
薅	艹女辰寸
樗	木雨亏
柞	木乍
欹	大可欠
蠼	虫目目隹又
跆	足厶口
嗐	口宀丰口
黙	里犬灬
嵯	山差
牝	牛匕
怹	亻也心
鏑	金啇
瘛	疒丰刀心
巻	半己
懌	忄睪
瀞	氵青争
漵	氵余攵
漈	氵䏑又示
滂	氵旁
繻	糸雨而
糶	出米习习隹
嫘	女田糸
橛	木厂屰欠
骺	骨后
笊	⺮爪
倀	亻長
倜	亻用口
皈	白反
鈳	金可
鯛	魚用口
怙	忄十口
滹	氵虎乎
蔠	艹糸冬
撃	車殳手
槁	木高
酃	霝阝
奩	大匚三（口）
鴯	而鳥
郾	匚日女阝
畋	田攵
髀	骨卑
穰	禾衣口口甘
獗	犭厂屰欠
謅	言芻
癭	疒貝貝女
羰	羊山𠂇火
愴	忄倉
窬	穴俞
嬿	女燕
砉	丰石
抉	扌夬
莩	艹爪子
迣	⻌世
柩	木匚𠂊丶
蚰	虫由
螳	虫【尚】土
蛑	虫厶牛
咆	口包
篋	⺮匚夾
価	亻西
翕	亼口习习
郄	乂𠂇厶阝
朐	月勹口
夤	夕寅
窳	穴瓜瓜
劼	士口力
踅	扌斤足
蘧	艹⻌虎豕
杼	木予
磽	石堯
鳪	卜鳥
蚋	虫内
跗	足亻寸
侔	亻厶牛
艚	舟一曲日
郇	勹日阝
裎	衤呈
冢	冖豕
陔	阝亥
埵	土垂
瑭	王唐
醺	酉熏
喟	口田月
咐	口亻寸
蜚	非虫
旯	日九
嶙	山米舛
甥	生田力
篾	⺮罒戍
皤	白釆田
敫	白方攵
鵜	弟鳥
洄	氵圍口
裟	氵小丿衣
弭	弓耳
媾	女甘冂土
緡	糸民日
莨	艹丶艮
櫺	木霝
霹	雨尸口辛
邳	不一阝
蟪	虫惠
歳	止戊一小
蚣	虫公
跎	足宀匕
呉	呉
嶝	山癶豆
嶁	山婁
郃	亼口阝
貘	豸莫
読	言士冖儿
紶	糸土厶
婞	女土半
靑	龶冂丨一
苾	艹必
霑	雨氵卜口
蝽	虫𡗗日
犧	牛羊禾戈丂
恂	忄勹日
夬	夬
翮	鬲习习
両	一巾凵
邴	丙阝
玠	王介
蕤	艹豕生
鷯	一火日小鳥
蚱	虫乍
趵	足勹丶
帰	刂彐冖巾
罟	罒十口
矍	目目隹又
峋	山勹日
嶋	山鳥
髏	骨婁
嚳	臼乂乂冖牛口
皁	白十
齎	齊貝
萆	艹卑
槔	木白大十
磴	石癶豆
蟣	虫幺幺戈人
畛	田人彡
岈	山牙
犍	牛廴聿
釤	金彡
臃	月亠乡隹
譖	言旡旡日
廛	广里八土
愎	忄𠂉日夂
茚	艹𠀉卩
軛	車厂卩
匴	匚⺮目廾
曩	日衣口口甘
暾	日亠口子攵
罱	罒十冂半
岵	山十口
畬	余田
粢	次米
庀	广匕
湎	氵面
鐾	尸口辛金
総	糸公心
炱	厶口火
墻	土嗇
摜	扌毌貝
苜	艹目
硨	石車
錁	金果
窆	穴乏
聴	耳十罒心
瑠	王卯田
搧	扌戶习习
藿	艹雨隹
薱	艹业羊寸
葰	艹亻厶八夂
茭	艹亠八乂
菑	艹巛田
霎	雨立女
蛺	虫夾
蜿	虫宀夕卩
昃	日厂人
簸	⺮其皮
佹	亻𠂊厂卩
儕	亻齊
剣	㑒刂
艋	舟子皿
齏	齊韭
鶿	䒑幺幺鳥
炆	火文
惋	忄宀夕卩
湓	氵八刀皿
褆	衤是
蓁	艹𡗗禾
萣	艹宀𤴓
柊	木冬
泅	氵圍人
紱	糸犮
擯	扌宀一𣥂貝
搡	扌三（又）木
帯	廿丨冖巾
酹	酉爪寸
雩	雨亏
靂	雨厂禾禾止
兕	圍凵儿
帙	巾失
簌	⺮束欠
穂	禾一由心
僂	亻婁
鄱	釆田阝
獍	犭立日儿
廩	广亠圍口禾
瀠	氵火火冖糸
韝	韋甘冂土
顙	三（又）木頁
綈	糸弟
堝	土咼
辻	⻌十
蔵	艹戊臣
晷	日夂卜口
筇	⺮工阝
賃	亻壬貝
鐙	金癶豆
脒	月米
炻	火石
泔	氵甘
専	一由寸
墀	土尸水牛
挈	丰刀手
玹	王亠幺
騅	馬隹
嘏	十口叚
蓽	艹畢
転	車二厶
弍	弋二
蟯	虫堯
圏	圍半己
豊	曲豆
衄	血丑
儻	亻【尚】黑
狆	犭中
痤	疒坐
塋	火火冖土
煢	火火冖乙十
惇	忄亠口子
溲	氵叟
鷚	习习人彡鳥
丌	丌
掾	扌彑豕
萩	艹禾火
崤	山乂𠂇月
仃	亻丁
倗	亻月月
鈁	金方
艏	舟首
狷	犭口月
肷	月欠
鯖	魚青
麋	鹿米
逶	⻌禾女
辺	⻌刀
縲	糸田糸
絎	糸行
銎	工凡金
鞔	革免
櫨	木虎田皿
瓠	大亏瓜
蚯	虫丘
圇	圍亼冊
圊	圍青
蹕	足畢
罨	罒大电
簹	⺮【尚】田
簋	⺮艮皿
氘	气氘
邉	⻌自穴口
徦	彳叚
艄	舟小月
煺	火⻌艮
泚	氵止匕
湝	氵匕匕白
褳	衤⻌車
璠	王釆田
夼	大川
蠕	虫雨而
蹼	足菐
暌	日癶天
眇	目小丿
儐	亻宀一𣥂貝
鈽	金𠂇巾
釙	金卜
詆	言氐
馘	首戈口一
襦	衤雨而
遢	⻌日习习
逡	⻌厶八夂
婼	女艹𠂇口
縟	糸辰寸
鬲	鬲
殫	一夕單
螫	赤攵虫
騕	馬西女
藶	艹厂禾禾止
酩	酉夕口
砘	石屯
戢	口耳戈
噦	口止戊一𣥂
躂	足⻌土羊
跩	足曳
旰	日干
篳	⺮畢
鍑	金𠂉日夂
鎪	金叟
脳	月⺍乂凵
鴝	勹口鳥
応	广心
愬	屰月心
滎	火火冖水
濞	氵自田丌
窶	穴婁
穸	穴夕
弾	弓単
薍	艹𤔔乚
蔟	艹方𠂉矢
蕖	艹氵巨木
硭	石艹亡
吲	口弓丨
氙	气山
璺	臼同冖王丶
鷦	隹灬鳥
徂	彳且
錆	金青
刎	勿刂
燔	火釆田
洸	氵光
瀵	氵糞
宬	宀戊㇆
綪	糸青
玦	王夬
蔞	艹婁
繋	車殳糸
榿	木山豆
硇	石囟
跬	足圭
牸	牛宀子
簑	⺮衣口一
仮	亻反
傛	亻穴人口
辵	彡止
舾	舟西
颺	風昜
膾	月會
憮	忄𬻝灬
泐	氵阝力
褸	衤婁
衽	衤壬
闘	門豆寸
擘	尸口辛手
綞	糸垂
縑	糸兼
鵡	武鳥
玢	王八刀
喥	口广廿又
笹	⺮世
篔	⺮口貝
餞	食戈戈
錟	金火火
舯	舟中
隈	阝畏
戞	一白冖戈
薤	艹一夕韭
剽	西示刂
僰	木冂木冂人
枇	木匕匕
砝	石土厶
劌	止戊一𣥂刂
蟈	虫圍戈口一
囹	圍令
罾	罒曾
笓	⺮匕匕
佧	亻上卜
俜	亻由丂
仡	亻乞
儋	亻𠂊厂八言
舳	舟由
胙	月乍
愜	忄匚夾
沬	氵未
潒	氵象
瀼	氵衣口口甘
鄆	冖車阝
叚	叚
隠	阝爪彐心
垓	土亥
枸	木勹口
蝟	虫田月
秫	禾术
笶	⺮矢
餑	食十冖子
愆	行氵心
猊	犭臼儿
詛	言且
瘩	疒艹亼口
疥	疒介
迢	⻌召
隰	阝日幺幺灬
畚	厶大田
甏	士口䒑彡瓦
堠	土侯
醅	酉立口
椛	木艹亻匕
輅	車夂口
梃	木廷
霊	雨二业
曌	日月穴工
舎	人土口
涘	氵厶矢
哿	力口可
珙	王共
葚	艹甚
蒝	艹厂白小
萑	艹隹
櫝	木賣
蚺	虫冂土
螄	虫𠂤一巾
蚍	虫匕匕
嶇	山匚三（口）
幗	巾圍戈口一
筌	⺮人王
鵂	亻木鳥
鴒	令鳥
謳	言匚三（口）
痌	疒同
愾	忄气米
捯	扌至刂
摭	扌广廿灬
葜	艹丰刀大
榦	十日十人木
藁	艹高木
醢	酉𠂇口皿
喞	口白匕卩
屼	山兀
烀	火乎
繴	尸口辛糸
紇	糸乞
絯	糸亥
坼	土斥
柟	木冂土
巰	巠𠫓川
鬯	乂凵匕
鐠	金並日
鯃	魚五口
糅	米矛木
嫗	女匚三（口）
鬨	鬥共
嶅	敖山
騮	馬卯田
莠	艹禾乃
茳	艹氵工
暁	日十艹兀
偅	亻重
錡	金大可
鏹	金强
亀	亀
鶼	兼鳥
烜	火二日
湁	氵扌亼口
袼	衤夂口
甓	尸口辛瓦
乸	也母
紾	糸人彡
螂	虫丶艮阝
暹	⻌日隹
帔	巾皮
佾	亻八月
肜	月彡
胳	月夂口
瘠	疒𠁼人月
翥	者习习
聃	耳冂土
髟	長彡
栢	木一白
酡	酉宀匕
櫧	木言者
杷	木巴
篠	⺮攸木
箛	⺮子瓜
鋏	金夾
鐓	金亠口子攵
凪	𠘨止
颶	風具
糀	米艹亻匕
淰	氵今心
滃	氵公习习
済	氵齊
湴	氵並
鷥	糸糸鳥
琯	王宀㠯
卌	一刂刂
艨	舟艹冖一豕
誃	言夕夕
慄	忄西木
鵓	十冖子鳥
薷	艹雨而
萢	艹氵包
楛	木艹十口
櫬	木立木見
柁	木宀匕
黠	黑士口
迕	⻌午
観	𠂉一隹見
稲	禾爪丨日
俓	亻巠
鵯	卑鳥
偓	亻尸至
鄯	羊䒑口阝
悕	忄乂𠂇巾
悩	忄⺍乂凵
澪	氵雨令
滏	氵八乂王丷
寛	宀艹見
襝	衤僉
険	阝㑒
醵	酉虎豕
碣	石曷
晡	日甫
矬	矢坐
篼	⺮兜
徉	彳羊
舴	舟乍
鷄	爪幺大鳥
胩	月上卜
狒	犭弗
訳	言尺
麂	鹿几
忉	忄刀
蓜	艹酉己
囔	口一中冖口口甘𧘇
躒	足白幺幺木
唦	口氵小丿
噉	口敢
畎	田犬
乗	千艹木
毽	毛廴聿
脿	月表
忔	忄乞
熸	火旡旡日
湉	氵忄舌
緶	糸亻一日乂
孌	䜌女
纛	龶母目木丿糸
荘	艹爿士
豳	豕豕山
幄	巾尸至
徼	彳白方攵
猖	犭日日
鰩	魚爪缶
癍	疒王文王
悱	忄非
湞	氵卜貝
孱	尸三（子）
謦	士尸殳言
柙	木甲
雫	雨下
嚧	口虎田皿
瞠	目【尚】土
覬	山豆見
侏	亻朱
戧	倉戈
効	亠八乂力
焜	火日匕匕
屮	屮
坩	土甘
琤	王争
菝	艹扌犮
茯	艹亻犬
蒍	艹爲
蓿	艹宀亻一白
戡	甚戈
蜻	虫青
圄	圍五口
筘	⺮扌口
簦	⺮癶豆
僨	亻十艹貝
鍰	金爪一𠂇又
猾	犭骨
冲	冫中
戕	爿戈
痊	疒人王
渫	氵世木
洶	氵勹乂凵
迹	⻌亦
疋	疋
隍	阝白王
鬣	長彡巤
耩	耒甘冂土
駅	馬尺
抜	扌𠂇又
揺	扌爪干凵
蓶	艹口隹
茽	艹亻中
蕹	艹亠乡隹
蓙	艹广坐
薬	艹白𠁼木
槸	木坴丸
醍	酉是
轆	車鹿
麮	麥土厶
桷	木𠂊用
歴	厂木木止
尥	尢勹丶
噱	口虎豕
唿	口勿心
禸	禸
黝	黑幺力
缽	缶木一
傕	亻冖隹
従	彳䒑止
敓	八口儿攵
鋝	金爪寸
蠃	亡口月虫凡
庢	广至
瘞	疒夾土
痋	疒虫
燿	火习习隹
漃	氵宀上小又
縌	糸⻌屰
郷	郷
抔	扌不
椹	木甚
柢	木氐
呴	口勹口
蹉	足差
銭	金㦮
鰥	魚眔
愔	忄立日
溻	氵日习习
漯	氵田糸
窀	穴屯
堔	土㓁木
騸	馬戶习习
軹	車口八
貲	止匕貝
翾	睘习习
鐃	金堯
廋	广叟
鷓	广廿灬鳥
痾	疒阝可
糢	米莫
惔	忄火火
襘	衤會
陘	阝巠
紟	糸今
璵	王與
萋	艹妻
豨	豕乂𠂇巾
崦	山大电
坌	八刀土
鯧	魚日日
恛	忄圍口
洣	氵米
邂	⻌𠂊用刀牛
繢	糸中一貝
廾	廾
蓍	艹老日
榀	木三（口）
檁	木亠圍口禾
榍	木尸小月
磔	石舛木
嗏	口艹人木
峇	山亼口
岌	山及
笢	⺮民
皛	三（白）
舨	舟反
亶	亠圍口日一
癯	疒目目隹
焼	火十艹兀
滈	氵高
滝	氵竜
褟	衤日习习
嫿	女聿田一
菥	艹木斤
菖	艹日日
栳	木老
杌	木兀
椥	木矢口
桴	木爪子
螓	虫𡗗禾
跽	足己心
筅	⺮先
逭	⻌宀㠯
廻	廴圍口
弖	弓一
紿	糸厶口
嚭	士口䒑口不口
赧	赤卩又
鋆	土匀金
贄	土半丸貝
鬘	長彡曼
騶	馬芻
葺	艹口耳
莛	艹廷
酔	酉九十
検	木㑒
呺	口口丂
敤	果卜又
幛	巾立日十
剴	山豆刂
籜	⺮扌睪
働	亻重力
舥	舟巴
腙	月宀示
斎	齊示
汩	氵圍一
禤	示罒习习
劦	三（力）
妺	女一木
媔	女面
胬	女又肉
儿	儿
玷	王卜口
琲	王非
萠	艹月月
蔇	艹艮旡
栖	木西
柝	木斥
砵	石木一
嚅	口雨而
箝	⺮扌甘
凭	亻壬几
佝	亻勹口
徥	彳是
疔	疒丁
堍	土兔
埌	土丶艮
髑	骨蜀
穏	禾爪彐心
僤	亻單
仫	亻丿厶
傯	亻囱心
颮	風包
韵	立日匀
翫	习习白一兀
彅	弓䒑月刂刀
嬬	女雨而
馹	馬日
檎	木禽
踊	足龴用
魡	魚勹丶
懨	忄厂日月犬
澔	氵白牛口
渢	氵風
幇	圭寸巾
髭	長彡止匕
珎	王尔
虆	艹三（田）糸
槇	木眞
囲	圍井
暀	日彳主
儚	亻夢
傖	亻倉
偝	亻北月
糴	人米习习隹
鐔	金西日十
肭	月内
狍	犭包
匐	勹一口田
謌	言可可
懐	忄亠罒衣
漖	氵孝攵
獣	⺍田一口犬
鼡	⺍几キ
濆	氵十艹貝
戻	戶大
陲	阝垂
牁	爿可
繲	糸𠂊用刀牛
坻	土氐
掟	扌宀𤴓
嚏	口十冖田疋
佻	亻兆
敉	米攵
汸	氵方
陬	阝耳又
驂	馬三（厶）人彡
悊	扌斤心
薫	艹重灬
蕝	艹糸𠂊巴
厎	厂氐
覘	卜口見
呰	止匕口
嗞	口䒑幺幺
鸀	蜀鳥
甡	生生
盥	臼水皿
躱	身乃木
仳	亻匕匕
欷	乂𠂇巾欠
鍜	金叚
