的	白勹丶
拯	扌㇕水一
奠	丷酉大
翩	户冂艹习习
祟	凵山示
殉	一夕勹日
跤	足亠八乂
菩	艹立口
喳	口木日一
蘑	艹广木木石
盹	目七凵
哮	口者子
狡	犭亠八乂
蹋	足日习习
篡	⺮目大厶
竣	立厶八夂
秸	禾士口
崛	山尸凵山
庵	广大日乚
隧	阝之丷豕
蜈	虫口一大
惰	忄大工月
蚤	又丶虫
苹	艹丁䒑
藐	艹豸白儿
酵	酉者子
匈	勹乂凵
唾	口千艹二
瑙	王巛鬼乂
蛀	虫丶王
慷	忄广彐氵
寥	宀习习人彡
蔑	艹四戊丶
迄	之矢乙
臊	月口口口木
懦	忄雨而
肴	乂大月
湃	氵手一丰
疚	疒⺈丶
窿	穴阝夂一生
漓	氵亠乂凵冂厶
迂	之一寸
氛	气八刀
腊	月廿日
懊	忄自米大
萄	艹勹牛山
况	冫口儿
侮	亻矢母
悴	忄亠人人十
梆	木丰阝
蟆	虫艹日大
溉	氵艮七儿
嘹	口大丷日小
蟀	虫亠幺氵艹
惕	忄日勹彡
惦	忄广卜口
蜓	虫廴丿士
榔	木丶艮阝
蚓	虫弓丨
葫	艹十口月
譬	尸口辛言
豺	豸寸丿
柜	木匚㇕
帚	彐冖巾
茁	艹凵山
咨	冫欠口
淀	氵宀一止
吩	口八刀
蚪	虫冫十
褥	衤辰寸
菠	艹氵皮
蜒	虫廴丿止
蜡	虫廿日
憔	忄隹灬
雹	雨勹巳
橄	艹㇕耳攵
婪	木木女
疙	疒矢乙
侈	亻夕夕
蝴	虫十口月
峰	山夂丰
咄	口凵山
蜘	虫矢口
棱	木土八夂
圾	土㇆人
咐	口亻寸
甥	生田力
霹	雨尸口辛
蚣	虫八厶
霎	雨立女
簸	⺮其皮
惋	忄宀夗
蠕	虫雨而
瘩	疒艹人一口
迢	之刀口
胳	月夂口
猖	犭日日
蜻	虫丰月
痊	疒人王
迹	之亠川八
玷	王卜口
凭	亻丿士几
韵	立日勹冫
踊	足又用
蹂	足又㇕亻木
袱	衤亻大丶
豌	一口䒑宀夗
蝌	虫禾冫十
淆	氵乂大月
酗	酉乂凵
吁	口一寸
螃	虫亠丷冖方
蟋	虫釆心
蝙	虫户冂艹
够	勹口夕夕
弃	亠厶艹
极	木㇆人
葱	艹勹彡丶心
猫	犭艹田
册	冂冂一
垒	厶厶厶土
赶	走一十
窑	穴牛山
柠	木宀丁
猬	犭田月
猎	犭廿日
凄	冫一彐女
晋	一业日
痴	疒矢口
叙	人禾又
离	亠乂凵冂厶
滚	氵亠八厶𧘇
屉	尸廿乚
与	一乚一
国	因王丶
吨	口七凵
却	土厶冂
担	扌日一
撑	扌小冖口手
携	扌隹㇆丿
抬	扌厶口
构	木勹厶
蝎	虫日勹人乚
咏	口丶水
踪	足宀示
网	冂乂乂
岭	山人之
复	矢日夂
众	人人人
脚	月土厶冂
胆	月日一
凉	冫亠口小
决	冫㇕大
恒	忄二日
潜	氵夫夫日
汹	氵乂凵
袜	衤一木
宫	宀口口
栅	木冂冂一
秆	禾一十
删	冂冂一刂
胶	月亠八乂
泞	氵宀丁
芜	艹一尤
碱	石戊一口
毁	臼工殳
体	亻木一
肮	月亠几
凑	冫春一大
怜	忄人之
惊	忄亠口小
羡	羊冫欠
洁	氵士口
篱	⺮亠乂凵冂厶
橱	木厂一口䒑寸
减	冫戊一口
厨	厂一口䒑寸
凛	冫亠因口示
厦	厂一自夂
厢	厂木目
禀	亠因口示
叠	又又又冖且
献	十冂半大丶
园	因二儿
吓	口一卜
触	⺈用虫
丽	一冂丶冂丶
沟	氵勹厶
积	禾口八
块	土㇕大
宪	宀牛儿
说	言丷口儿
为	丷㇆丶
发	乚丿又丶
两	一冂人人
专	二乚丶
动	二厶力
联	耳䒑大
帮	丰阝巾
热	扌丸灬
拨	扌乚丿又丶
带	艹冖巾
横	木廿由八
顾	厂巳頁
暂	車斤日
点	卜口灬
别	口力刂
贩	貝斤又
赔	貝立口
税	禾丷口儿
传	亻二乚丶
伪	亻丷㇆丶
会	人二厶
领	人之頁
镇	金十且八
钻	金卜口
钢	金冂乂
铁	金牛人
腻	月弋二貝
脱	月丷口儿
讲	言二川
调	言冂土口
诉	言斤丶
该	言亠乡人
变	亠刂八又
装	丬士亠𧘇
闭	門寸丿
将	丬夕寸
应	广⺍一
废	广乚丿又丶
炼	火七㇆八
总	丷口心
单	丷日十
粮	米丶艮
数	米女攵
滤	氵虎心
测	氵貝刂
学	⺍冖子
泼	氵乚丿又丶
宽	宀艹見
实	宀冫大
层	尸二厶
验	馬人二⺍
买	㇕冫大
骗	馬户冂艹
费	弓川貝
弹	弓丷日十
随	阝之大月
续	絲十㇕冫大
纯	絲七凵
统	絲亠厶儿
断	米乚斤
编	絲户冂艹
经	絲㇕丶工
蚕	一大虫
鹉	一弋止鳥
严	一业丿
恶	一业心
画	一田凵
残	一夕戈
歼	一夕千
迈	之一力
坛	土二厶
墙	土十䒑因口
盐	土卜皿
进	之二川
顽	二儿頁
远	之二儿
趋	走⺈彐
颊	二火頁
壶	士冖业
壳	士冖几
场	土㇆彡
运	之二厶
职	耳口八
静	丰月⺈彐
艳	丰⺈巴
聪	耳丷口心
鬓	長彡宀丘八
聂	耳又又
抚	扌一尤
挟	扌二火
摄	扌耳又又
捞	扌艹冖力
拣	扌七㇆八
抠	扌匚乂
损	扌口貝
挡	扌小彐
摆	扌四土厶
捡	扌人二⺍
抡	扌人匕
抢	扌人巳
摇	扌爪牛山
垫	扌丸土
挚	扌丸手
抛	扌九力
换	扌⺈冂大
搀	扌⺈口儿冫
挣	扌⺈彐
挤	扌文川
搁	扌門夂口
掷	扌䒑大阝
搂	扌米女
搅	扌⺍冖見
拧	扌宀丁
挥	扌冖車
摊	扌又隹
扬	扌㇆彡
报	扌冂又
掺	扌厶大彡
拟	扌厶人
苇	艹工㇆
协	十力八
载	土車戈
莲	艹之車
蓝	艹刂⺮皿
黄	廿由八
颠	十且八頁
获	艹犭大丶
蔼	艹言日勹人乚
蒋	艹丬夕寸
丧	十丷展
荡	艹氵㇆彡
莹	艹冖王丶
荣	艹冖木
荤	艹冖車
萤	艹冖虫
营	艹冖口口
荧	艹冖火
劳	艹冖力
茎	艹㇕丶工
萧	艹彐川八
卖	十㇕冫大
苏	艹力八
荫	艹阝月
萨	艹阝立丿
蕴	艹絲日皿
药	艹絲勹丶
飘	西示風
梦	木木夕
雳	雨厂力
栋	木七小
枢	木匚乂
档	木小彐
枣	木冂冫
桥	木丿大川
霉	雨矢母
检	木人二⺍
枪	木人巳
赖	木口⺈貝
酿	酉丶艮
桩	木广土
楼	木米女
树	木又寸
椭	木阝大月
杨	木㇆彡
厉	厂一力
压	厂土丶
砖	石二乚丶
厌	厂大丶
碍	石日一寸
厕	厂貝刂
袭	龍亠𧘇
态	大丶心
牵	大冖牛
础	石凵山
轩	車一十
辆	車一冂人人
贰	弋二貝
转	車二乚丶
轰	車又又
翘	戈尤习习
辑	車口耳
轿	車丿大川
输	車人一月刂
殴	匚乂殳
轮	車人匕
较	車亠八乂
辙	車亠厶月攵
辖	車宀丰口
轻	車㇕丶工
辗	車尸艹展
顿	七凵頁
战	卜口戈
蝇	虫口日乚
蜗	虫口冂人
卤	卜因乂
频	止小頁
龄	齒人之
蜕	虫丷口儿
蝉	虫丷日十
颅	卜尸頁
吴	口一大
哑	口一业
贵	中一貝
围	因工㇆
团	因寸丿
喷	口十艹貝
躏	足艹門隹
跷	足戈尤
呕	口匚乂
圆	因口貝
骂	口口馬
啰	口四夕
跃	足丿大
响	口自口
哗	口亻匕十
呛	口人匕
鹃	口月鳥
唤	口⺈冂大
图	因夂冫
嘱	口尸丿口冂厶
啸	口彐川八
哟	口絲勹丶
题	日一止頁
师	刂一巾
畴	田丰寸
颗	日木頁
辉	小尤冖車
晓	日戈尤
临	刂⺮日
监	刂⺮皿
览	刂⺮見
鉴	刂⺮金
凿	业半凵
尝	小冖二厶
晕	日冖車
赏	小冖口貝
贤	刂又貝
肾	刂又月
竖	刂又立
紧	刂又絲
畅	申㇆彡
赋	貝一弋止
屿	山一乚一
峡	山二火
罢	四土厶
财	貝寸丿
瞒	目艹一冂人人
巅	山十且八頁
赎	貝十㇕冫大
贿	貝大月
鸯	冂大鳥
贼	貝戈大
岖	山匚乂
崭	山車斤
贴	貝卜口
帜	巾口八
刚	冂乂刂
赐	貝日勹彡
婴	貝貝女
赂	貝夂口
睁	目⺈彐
购	貝勹厶
罚	四言刂
赃	貝广土
赠	貝丷四日
赚	貝䒑彐刂八
贮	貝宀一
瞩	目尸丿口冂厶
凯	山己几
悬	且厶心
丢	丿土厶
筹	⺮丰寸
乔	丿大川
毡	毛卜口
篮	⺮刂⺮皿
签	⺮人二⺍
颓	禾几頁
称	禾⺈小
赞	牛儿牛儿貝
选	之牛儿
稳	禾⺈彐心
鹅	手戈鳥
简	⺮門日
篓	⺮米女
氢	气㇕丶工
箫	⺮彐川八
俩	亻一冂人人
粤	鬼米了
侠	亻二火
伟	亻工㇆
债	亻丰貝
侥	亻戈尤
贷	亻弋貝
舆	臼車八
躯	身匚乂
侦	亻卜貝
侣	亻口口
侧	亻貝刂
侨	亻丿大川
赁	亻丿士貝
伤	亻矢力
俭	亻人二⺍
伦	亻人匕
华	亻匕十
倾	亻匕頁
货	亻匕貝
储	亻言者
奥	自米大
剑	人二⺍刂
敛	人二⺍攵
馍	食艹日大
刹	乂木刂
饶	食戈尤
彻	行七刀
馈	食中一貝
饿	食手戈
饰	食矢巾
丛	人人一
耸	人人耳
爷	八乂冂
饭	食斤又
馁	食爪女
馋	食⺈口儿冫
馅	食⺈臼
馏	食氏丶刀田
饱	食勹巳
贪	人丶㇕貝
伞	人䒑丨
饼	食䒑艹
邻	人之阝
馆	食宀㠯
饲	食㇆一口
颁	八刀頁
创	人巳刂
贫	八刀貝
颂	八厶頁
铐	金者了
铸	金丰寸
错	金廿日
质	斤十貝
链	金之車
铝	金口口
锅	金口冂人
锁	金小貝
钞	金小丿
销	金小月
锡	金日勹彡
铛	金小彐
铜	金冂一口
钠	金冂人
锄	金且力
锹	金禾火
锈	金禾㇆丿
锻	金亻三殳
锦	金白巾
铃	金人之
舱	舟人巳
铅	金几口
锋	金夂丰
铭	金夕口
钓	金勹丶
钧	金勹冫
钩	金勹厶
镜	金立日儿
铲	金立丿
镑	金亠丷冖方
镀	金广廿又
镰	金广䒑彐刂八
锐	金丷口儿
爱	爪冖大又
释	釆又工
锯	金尸十口
锰	金子皿
键	金廴彐二
肤	月二人
狭	犭二火
脸	月人二⺍
鹏	月月鳥
狰	犭⺈彐
狱	犭言大丶
脐	月文川
脑	月亠乂凵
脏	月广土
腾	月半馬
狞	犭宀丁
脓	月冖𧘇
胁	月力八
鳍	魚者匕日
鲤	魚甲二
龟	⺈日乚
颖	匕禾頁
毕	匕匕十
鲍	魚勹巳
贸	氏丶刀貝
鳞	魚米夕㐄
鸵	鳥宀匕
雏	⺈彐隹
皱	⺈彐皮
鲫	魚艮冂
评	言丁䒑
诗	言土寸
诬	言工人人
语	言工㇕口
讳	言工㇆
请	言王月
谋	言甘木
谍	言廿乚木
诺	言艹大口
谎	言艹亡川
读	言十㇕冫大
谭	言西日十
试	言弋工
诫	言戈艹
诚	言戊㇆
误	言口一大
颤	亠因口日一頁
识	言口八
赢	亡口月貝凡
课	言日木
蛮	亠刂八虫
谓	言田月
弯	亠刂八弓
许	言矢十
颜	立丿彡頁
诱	言禾㇆丿
诲	言矢母
剂	文川刂
诊	言人彡
论	言人匕
谣	言爪牛山
诡	言⺈厂巳
询	言勹日
谐	言匕匕白
谅	言亠口小
谚	言立丿彡
议	言丶乂
辩	辛言辛
谤	言亠丷冖方
谈	言火火
谜	言之米
谦	言䒑彐刂八
谴	言之中一㠯
谊	言宀且
译	言又工
诀	言㇕大
诵	言又用
词	言㇆一口
讯	言乙十
诞	言廴丿止
辫	辛絲辛
闺	門土土
状	丬大丶
冻	冫七小
阀	門亻戈
鹰	疒亻隹鳥
瘪	疒自人匕
疮	疒人巳
桨	丬夕木
奖	丬夕大
浆	丬夕水
资	冫欠貝
阎	門⺈臼
癣	疒魚羊
净	冫⺈彐
闹	門亠巾
阅	門丷口儿
阐	門丷日十
阔	門氵舌
瘫	疒又隹
瘾	疒阝⺈彐心
愤	忄十艹貝
懒	忄木口⺈貝
郑	䒑大阝
烧	火戈尤
惭	忄車斤
兑	丷口儿
兽	丷田一口
惧	忄且八
烁	火氏小
焕	火⺈冂大
恼	忄亠乂凵
悯	忄門文
悦	忄丷口儿
递	之丷弓亻
惨	忄厶大彡
惯	忄母貝
兹	䒑幺幺
举	⺍一八工
兴	⺍一八
誉	⺍一八言
洼	氵土土
鸿	氵工鳥
涛	氵丰寸
满	氵艹一冂人人
滞	氵艹冖巾
潇	氵艹彐川八
沥	氵厂力
浇	氵戈尤
渐	氵車斤
涡	氵口冂人
湿	氵日业
温	氵日皿
溅	氵貝戈
渊	氵川米
沦	氵人匕
涤	氵夂木
涣	氵⺈冂大
润	氵門王
澜	氵門木四
涧	氵門日
浑	氵冖車
觉	⺍冖見
滨	氵宀丘八
浓	氵冖𧘇
泽	氵又工
滩	氵又隹
涨	氵弓長
汤	氵㇆彡
涩	氵刀丶止
烫	氵㇆彡火
渗	氵厶大彡
写	冖一乚一
窍	穴工了
窥	穴二人見
违	之工㇆
祷	礻丰寸
宝	宀王丶
赛	宀甘八貝
窃	穴七刀
遗	之中一貝
祸	礻口冂人
袄	衤丿大
鹤	冖隹鳥
遥	之爪牛山
宾	宀丘八
额	宀夂口頁
裤	衤广車
禅	礻丷日十
迟	之尸丶
逊	之子小
颈	㇕丶工頁
劲	㇕丶工力
骤	馬耳又豕
剧	尸十口刂
骑	馬大丁口
驱	馬匚乂
驶	馬口乂
剥	彐水刂
骡	馬田絲
骄	馬丿大川
属	尸丿口冂厶
肃	彐川八
驳	馬乂乂
驹	馬勹口
骆	馬夂口
驻	馬丶王
昼	尸丶日一
尽	尸丶冫
骇	馬亠乡人
屡	尸米女
驼	馬宀匕
预	又㇕丨頁
骏	馬厶八夂
陕	阝二火
陆	阝二山
陈	阝七小
贺	力口貝
驾	力口馬
坠	阝人土
阶	阝人川
弥	弓⺈小
隐	阝⺈彐心
结	絲士口
纬	絲工㇆
绩	絲丰貝
绑	絲丰阝
缚	絲甫寸
叁	厶大三
缅	絲石因卜丨
参	厶大彡
绕	絲戈尤
练	絲七㇆八
绰	絲卜日十
娱	女口一大
缉	絲口耳
绳	絲口日乚
织	絲口八
绢	絲口月
纱	絲小丿
绸	絲冂土口
纲	絲冂乂
纳	絲冂人
绣	絲禾㇆丿
缎	絲亻三殳
绵	絲白巾
缴	絲白方攵
给	絲人一口
绘	絲人二厶
纵	絲人人
纷	絲八刀
缓	絲爪一大又
绷	絲月月
络	絲夂口
绚	絲勹日
约	絲勹丶
终	絲夂冫
绝	絲⺈巴
缠	石广甲二
继	絲米乚
综	絲宀示
绽	絲宀一止
婶	女宀申
缩	絲宀亻一白
缝	絲之夂丰
纽	絲㇕十
绿	絲彐水
绍	絲刀口
级	絲㇆人
纫	絲刀丶
丝	絲絲一
缘	絲彑豕
韧	工㇆刀丶
赘	丰力攵貝
琐	王小貝
琼	王亠口小
撵	扌二人二人車
挠	扌戈尤
揽	扌刂⺮見
势	扌丸力
捣	扌鳥山
拦	扌䒑二
择	扌又工
荆	艹一艹刂
鹊	廿日鳥
莱	艹二水
韩	十日十工㇆
萝	艹四夕
苍	艹人巳
莺	艹冖鳥
酝	酉二厶
榄	木刂⺮見
槛	木刂⺮皿
樱	木貝貝女
桦	木亻匕十
栏	木䒑二
雾	雨夂力
励	厂一力力
砾	石氏小
尴	尤刂⺮皿
辐	車一口田
欧	匚乂欠
鸥	匚乂鳥
虾	虫一卜
蚁	虫丶乂
唠	口艹冖力
嚣	口口頁口口
呐	口冂人
勋	口貝力
呜	口鳥二
坚	刂又土
鳖	水冂攵魚
睐	目二水
逻	之四夕
岗	山冂乂
贬	貝丿之
赡	貝⺈厂八言
贻	貝厶口
鹦	貝貝女鳥
矫	矢丿大川
秽	禾山夕
筛	⺮刂一巾
箩	⺮四夕
衅	丿皿半
筝	⺮⺈彐
偿	亻小冖二厶
仪	亻丶乂
鸽	人一口鳥
惩	行一止心
径	行㇕丶工
馒	食日四又
饺	食亠八乂
钙	金一卜乚
锚	金艹田
钝	金七凵
锣	金四夕
锤	金千艹二
镶	金亠口口甘𧘇
镐	金亠口冂口
钮	金㇕十
狮	犭刂一巾
肠	月㇆彡
鳄	魚口口一了
毙	匕匕一夕匕
鲸	魚亠口小
惫	夂田心
证	言一止
谨	言廿口丰
峦	亠刂八山
恋	亠刂八心
诈	言矢卜
谢	言身寸
讹	言亻匕
讼	言八厶
谆	言亠口子
赣	立日十夂工貝
竞	立口儿
谱	言䒑业日
谬	言习习人彡
盗	冫欠皿
酱	丬夕酉
阁	門夂口
痪	疒⺈冂大
粪	米廿八
烂	火䒑二
涝	氵艹冖力
濒	氵止小頁
溃	氵中一貝
滥	氵刂⺮皿
鲨	氵小丿魚
沧	氵人巳
浏	氵文刂
济	氵文川
湾	氵亠刂八弓
泻	氵冖一乚一
寝	宀丬彐冖又
窜	穴口中
窝	穴口冂人
禄	礻彐水
骚	馬又丶虫
书	㇕㇆丨丶
堕	阝大月土
陨	阝口貝
险	阝人二⺍
缰	絲三田田
缭	絲大丷日小
绒	絲戈大
缆	絲刂⺮見
娇	女丿大川
绞	絲亠八乂
缔	絲亠丷冖巾
缕	絲米女
缤	絲宀丘八
绎	絲又工
缀	絲又又又又
